symbol,time,signal,signal_type,price,atr,exec,volume,volatility,spread,news,ml,tail_risk,fwd_12,fwd_24,fwd_48
XAU500.raw,2024-12-18 10:00:00,buy,aligned,2647.915,5.032377868427086,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.020948557638745882,-0.010453507759878938,-0.01651865713212085
XAU500.raw,2024-12-18 11:00:00,buy,aligned,2646.705,4.942922306396562,0.7,0.7370814259314639,1.0,0.0,0.5,0.5,1.0,-0.023504697350101366,-0.010341160046170575,-0.01631840344881657
XAU500.raw,2024-12-18 12:00:00,buy,aligned,2648.275,4.824142141653931,0.7,0.6007171638756423,1.0,0.0,0.5,0.5,1.0,-0.022754434490375893,-0.011894535121918985,-0.016920448216291715
XAU500.raw,2024-12-18 13:00:00,buy,aligned,2646.005,4.727417702964351,0.7,0.6661245239587082,1.0,0.0,0.5,0.5,1.0,-0.019323470666155244,-0.015117129408296659,-0.01383973197329555
XAU500.raw,2024-12-18 14:00:00,buy,aligned,2643.915,4.694745009895468,0.7,0.8741069368109227,1.0,0.0,0.5,0.5,1.0,-0.012175126658761743,-0.018026298122292075,-0.010098660509131276
XAU500.raw,2024-12-18 15:00:00,buy,aligned,2643.885,4.824406080617202,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.012053474337953576,-0.019501604646193157,-0.005162856932128323
XAU500.raw,2024-12-18 16:00:00,buy,aligned,2637.855,5.029805646287422,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.010444091885262905,-0.0187576648451109,-0.004822099774248319
XAU500.raw,2024-12-18 17:00:00,buy,aligned,2638.135,4.99624810012403,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.010977451874145953,-0.01763745979640928,-0.004772310742247893
XAU500.raw,2024-12-18 18:00:00,sell,fresh,2634.665,5.097230378686622,0.3,1.0,1.0,0.0,0.5,0.5,1.0,0.01049848842262673,0.01598305666944379,0.0032831498501707393
XAU500.raw,2024-12-18 19:00:00,sell,aligned,2635.975,5.116713923066174,0.3,0.992674534151289,1.0,0.0,0.5,0.5,1.0,0.0087823291192064,0.013763408226557439,0.0031070097402289684
XAU500.raw,2024-12-18 20:00:00,sell,aligned,2636.365,5.011948642847168,0.3,0.8063171434696648,1.0,0.0,0.5,0.5,1.0,0.007555858160762876,0.015058612900717397,0.0051699973258633215
XAU500.raw,2024-12-18 21:00:00,sell,aligned,2604.525,6.9668094540723455,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.005352223534041737,0.002983269502116502,-0.006623088662999971
XAU500.raw,2024-12-18 22:00:00,sell,aligned,2592.445,8.044894493067174,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.010719610252097908,-0.0003895936075788545,-0.012331987756731501
XAU500.raw,2024-12-18 23:00:00,sell,aligned,2584.495,8.31311631499096,0.3,0.7268091745388471,1.0,0.0,0.5,0.5,1.0,-0.013480389786012412,-0.003432005091903792,-0.014362573732972938
XAU500.raw,2024-12-19 01:00:00,sell,aligned,2588.015,8.459322292491615,0.3,0.41535367509543214,1.0,0.0,0.5,0.5,1.0,-0.011112764029574874,-0.001035542684258125,-0.01259266271640626
XAU500.raw,2024-12-19 02:00:00,sell,aligned,2594.875,8.532227843027929,0.3,0.5421939106715146,1.0,0.0,0.5,0.5,1.0,-0.004289223951057415,-0.003375885158244701,-0.011919649308733498
XAU500.raw,2024-12-19 03:00:00,sell,aligned,2611.725,9.683497282811654,0.3,1.0,1.0,0.0,0.5,0.5,1.0,0.005923288248188382,0.0056590950425484095,-0.004690386621868689
XAU500.raw,2024-12-19 04:00:00,sell,aligned,2612.017,9.53210461975367,0.3,0.8460229374768776,1.0,0.0,0.5,0.5,1.0,0.007539001468979723,0.005234269149090541,-0.0050910847823732504
XAU500.raw,2024-12-19 05:00:00,sell,aligned,2610.305,9.271954289771255,0.3,0.5330588577776986,1.0,0.0,0.5,0.5,1.0,0.008401317087466728,0.004792543400100664,-0.006229157129147827
XAU500.raw,2024-12-19 06:00:00,sell,aligned,2609.175,8.945386126216185,0.3,0.3578612387042541,1.0,0.0,0.5,0.5,1.0,0.0067339293071565385,0.003449366178964615,-0.008508436574779314
XAU500.raw,2024-12-19 07:00:00,sell,aligned,2607.005,8.593572831486457,0.3,0.4647413753396896,1.0,0.0,0.5,0.5,1.0,0.005542758836289256,0.0009014175270089274,-0.008753339560146492
XAU500.raw,2024-12-19 08:00:00,sell,aligned,2612.825,8.75546048638029,0.3,0.6983014454031665,1.0,0.0,0.5,0.5,1.0,0.005025212174561884,0.002541310650349669,-0.006491058528604111
XAU500.raw,2024-12-19 09:00:00,sell,aligned,2616.445,8.901499023067393,0.3,0.8324698988888491,1.0,0.0,0.5,0.5,1.0,0.00755987609141419,0.004238575624559334,-0.0037302523079979755
XAU500.raw,2024-12-19 10:00:00,sell,aligned,2618.465,8.693534807134025,0.3,0.7781102536732754,1.0,0.0,0.5,0.5,1.0,0.008291117123963862,0.00515569236174629,-0.0003169796044628923
XAU500.raw,2024-12-19 11:00:00,sell,aligned,2620.235,8.38399660662446,0.3,0.8112525808671714,1.0,0.0,0.5,0.5,1.0,0.010220457325392646,0.006129221233973268,0.0015609286953270013
XAU500.raw,2024-12-19 12:00:00,sell,aligned,2619.335,8.430853991865568,0.3,0.8542187709510235,1.0,0.0,0.5,0.5,1.0,0.009914730265506419,0.0060397009164540475,0.0016950867300288257
XAU500.raw,2024-12-19 13:00:00,sell,aligned,2616.775,8.25079299244659,0.3,0.6229374802224131,1.0,0.0,0.5,0.5,1.0,0.009966466356488398,0.005086413619818267,-9.935894373790773e-05
XAU500.raw,2024-12-19 14:00:00,sell,aligned,2606.005,8.557164921557545,0.3,1.0,1.0,0.0,0.5,0.5,1.0,0.0009094380095202775,-0.001297004418640835,-0.0034842603909048244
XAU500.raw,2024-12-19 15:00:00,sell,aligned,2596.255,8.718795998589162,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.0002657674226915517,-0.008073166926977526,-0.005138170172036141
XAU500.raw,2024-12-19 16:00:00,sell,aligned,2592.325,8.737453427261366,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.0023222396883106795,-0.014623937970740672,-0.009072936456655698
XAU500.raw,2024-12-19 17:00:00,sell,aligned,2588.375,8.754778182456985,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.00363934901241129,-0.014201960689621951,-0.008808615444052805
XAU500.raw,2024-12-19 18:00:00,sell,aligned,2591.605,8.810151169424357,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.0033068310950164718,-0.013096131547824632,-0.007215605773256271
XAU500.raw,2024-12-19 19:00:00,sell,aligned,2592.555,8.428711800179745,0.3,0.8048304184256627,1.0,0.0,0.5,0.5,1.0,-0.004667210531695707,-0.01290618713971354,-0.007143532152644778
XAU500.raw,2024-12-19 20:00:00,sell,aligned,2599.695,8.400946671595507,0.3,0.8223048411669736,1.0,0.0,0.5,0.5,1.0,-0.0024964466985549385,-0.010805113676796582,-0.004327430717834207
XAU500.raw,2024-12-19 21:00:00,sell,aligned,2596.665,8.106593337910128,0.3,0.5248845085172329,1.0,0.0,0.5,0.5,1.0,-0.0033466003508346494,-0.010039801052503948,-0.005915279791578863
XAU500.raw,2024-12-19 22:00:00,sell,aligned,2596.755,7.799693813773687,0.3,0.5739406862662794,1.0,0.0,0.5,0.5,1.0,-0.003161638275463044,-0.009635102271873927,-0.007105021459475313
XAU500.raw,2024-12-19 23:00:00,sell,aligned,2593.455,7.5132871127898495,0.3,0.22310096988804873,1.0,0.0,0.5,0.5,1.0,-0.004133482169538417,-0.011937743280681576,-0.008918604718416209
XAU500.raw,2024-12-20 01:00:00,sell,aligned,2593.365,7.230909461876285,0.3,0.2193205846491025,1.0,0.0,0.5,0.5,1.0,-0.0039138339570404055,-0.01089318318092517,-0.009296801645738309
XAU500.raw,2024-12-20 02:00:00,sell,aligned,2590.695,7.052273071742266,0.3,0.32865084134615385,1.0,0.0,0.5,0.5,1.0,-0.004929179235687714,-0.01154516452148935,-0.010024337098732116
XAU500.raw,2024-12-20 03:00:00,sell,aligned,2603.635,7.557110709474953,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.0022084508773311156,-0.008515018426161737,-0.0057381314969262584
XAU500.raw,2024-12-20 04:00:00,sell,aligned,2596.945,7.625888515941027,0.3,0.817832319467398,1.0,0.0,0.5,0.5,1.0,-0.00780532510315004,-0.01040838369699772,-0.00892972319398372
XAU500.raw,2024-12-20 05:00:00,sell,aligned,2598.345,7.3211821933738195,0.3,0.4572840298006657,1.0,0.0,0.5,0.5,1.0,-0.012273196977306836,-0.010379683991156007,-0.008005095551206704
XAU500.raw,2024-12-20 06:00:00,sell,aligned,2597.795,7.046097750989993,0.3,0.3050969131371142,1.0,0.0,0.5,0.5,1.0,-0.010524310039860783,-0.011074776878083135,-0.008068381069329965
XAU500.raw,2024-12-20 07:00:00,sell,aligned,2600.175,6.87423362591927,0.3,0.5319016028884476,1.0,0.0,0.5,0.5,1.0,-0.009757035584143332,-0.011999192362052484,-0.006964915822973327
XAU500.raw,2024-12-20 08:00:00,sell,aligned,2604.655,6.843216938353612,0.3,0.6541819161240237,1.0,0.0,0.5,0.5,1.0,-0.00820070220432252,-0.009663467906498026,-0.004787582232579669
XAU500.raw,2024-12-20 09:00:00,sell,aligned,2606.185,6.724415728471199,0.3,0.677033030712768,1.0,0.0,0.5,0.5,1.0,-0.008287976486703711,-0.009055381716954056,-0.0027242885673886964
XAU500.raw,2024-12-20 10:00:00,sell,aligned,2605.355,6.497671747866127,0.3,0.7354520249370964,1.0,0.0,0.5,0.5,1.0,-0.006670875945888414,-0.008002748185947752,-0.00377683655394376
XAU500.raw,2024-12-20 11:00:00,sell,aligned,2604.965,6.28283805158996,0.3,0.830595197227535,1.0,0.0,0.5,0.5,1.0,-0.006453061749390086,-0.0055010336031385935,-0.003865694932561362
XAU500.raw,2024-12-20 12:00:00,sell,aligned,2604.175,6.035492476476404,0.3,0.8032274730494906,1.0,0.0,0.5,0.5,1.0,-0.0077721351291675025,-0.004596465291310991,-0.003605748461604874
XAU500.raw,2024-12-20 13:00:00,sell,aligned,2603.515,5.932957299585226,0.3,0.8754438728109314,1.0,0.0,0.5,0.5,1.0,-0.006952139703439354,-0.004371013802493978,-0.004059895948362181
XAU500.raw,2024-12-20 14:00:00,sell,aligned,2603.465,5.786317492471971,0.3,0.9652089407191449,1.0,0.0,0.5,0.5,1.0,-0.0065835338673651735,-0.00521228439790806,-0.002807796532697749
XAU500.raw,2024-12-20 15:00:00,sell,aligned,2609.385,6.346794814438246,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.006292670495154842,-0.0021844227662839396,-0.0008584398239431059
XAU500.raw,2024-12-20 16:00:00,sell,aligned,2617.215,6.594166613406939,0.3,1.0,1.0,0.0,0.5,0.5,1.0,-0.002582898233427427,0.0029114917956684283,0.0005158154756106639
XAU500.raw,2024-12-20 17:00:00,buy,fresh,2630.235,7.199583283877851,1.0,1.0,1.0,0.0,0.5,0.5,1.0,-0.0018705552925879522,-0.005470994036654644,-0.005098403754797693
XAU500.raw,2024-12-20 18:00:00,buy,aligned,2625.135,7.3681844778865715,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0005447338898760773,-0.005317821750119531,-0.003279831322960582
XAU500.raw,2024-12-20 19:00:00,buy,aligned,2625.545,7.214028443751819,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0022204913646499784,-0.005804509159050878,-0.00293272444387747
XAU500.raw,2024-12-20 20:00:00,buy,aligned,2626.015,6.970883554912399,0.7,0.9260491316111291,1.0,0.0,0.5,0.5,1.0,0.001450867569301754,-0.005689228736317217,-0.0019192578869503655
XAU500.raw,2024-12-20 21:00:00,buy,aligned,2627.785,6.785820443847236,0.7,0.5964048492730736,1.0,0.0,0.5,0.5,1.0,0.0007610972739398391,-0.006408439046573328,-0.0004414364188850513
XAU500.raw,2024-12-20 22:00:00,buy,aligned,2622.735,6.7232618407153115,0.7,0.7591651444177171,1.0,0.0,0.5,0.5,1.0,0.0013230463619083894,-0.004083523497417785,0.001788209636124143
XAU500.raw,2024-12-20 23:00:00,buy,aligned,2621.775,6.588028852092784,0.7,0.30465439827989627,1.0,0.0,0.5,0.5,1.0,-0.0009459240400110681,-0.002505935864061624,0.0018956622898608003
XAU500.raw,2024-12-23 01:00:00,buy,aligned,2624.415,6.33745536265758,0.7,0.2536635727273026,1.0,0.0,0.5,0.5,1.0,-0.0031511784531028752,-0.002983522042055059,0.0010097488392651662
XAU500.raw,2024-12-23 02:00:00,buy,aligned,2621.615,6.4542799796106065,0.7,0.4535663509844864,1.0,0.0,0.5,0.5,1.0,-0.0025633054434002706,-0.0015791792463805223,0.0017164991808484467
XAU500.raw,2024-12-23 03:00:00,buy,aligned,2620.605,6.402545695352707,0.7,0.805224915378531,1.0,0.0,0.5,0.5,1.0,-0.001362280847361645,-0.0015034696186567813,0.00203006557646046
XAU500.raw,2024-12-23 04:00:00,buy,aligned,2625.805,6.4380781456846625,0.7,0.5306293831814045,1.0,0.0,0.5,0.5,1.0,-0.004082557539497335,-0.0027534413256125336,-0.00022469299890878828
XAU500.raw,2024-12-23 05:00:00,buy,aligned,2623.975,6.306786849564324,0.7,0.47898309700258695,1.0,0.0,0.5,0.5,1.0,-0.005480235139435441,-0.0014634285768727563,0.001272877980925941
XAU500.raw,2024-12-23 06:00:00,buy,aligned,2625.315,6.037016360309743,0.7,0.2601983097091901,1.0,0.0,0.5,0.5,1.0,-0.0036071861852769115,-0.002350194167176157,0.0007199136103667075
XAU500.raw,2024-12-23 07:00:00,buy,aligned,2626.565,5.9043723345733214,0.7,0.4464376616236688,1.0,0.0,0.5,0.5,1.0,-0.005859363845935613,-0.002973465343518986,0.0007233782525846842
XAU500.raw,2024-12-23 08:00:00,buy,aligned,2631.375,6.073345739246655,0.7,0.6213737407147091,1.0,0.0,0.5,0.5,1.0,-0.008007220559593431,-0.0049745855303786595,-0.0014441119186737663
XAU500.raw,2024-12-23 09:00:00,buy,aligned,2629.825,5.905249615014737,0.7,0.5282245348470515,1.0,0.0,0.5,0.5,1.0,-0.007129751979694467,-0.0048292186742463165,-0.0012890591579287113
XAU500.raw,2024-12-23 10:00:00,buy,aligned,2629.785,5.916303213942252,0.7,0.7220445931352829,1.0,0.0,0.5,0.5,1.0,-0.007164083755896278,-0.006274277174750028,-0.0026047756755780073
XAU500.raw,2024-12-23 11:00:00,buy,aligned,2626.205,5.835852984374945,0.7,0.5870303487682604,1.0,0.0,0.5,0.5,1.0,-0.005399426168177974,-0.004192361220849006,0.001386030412705738
XAU500.raw,2024-12-23 12:00:00,buy,aligned,2619.295,5.978292056919587,0.7,0.7662662719006932,1.0,0.0,0.5,0.5,1.0,-0.0015614888739146013,-0.0016263918344440844,0.006497931695360767
XAU500.raw,2024-12-23 13:00:00,buy,aligned,2616.145,6.052699767139615,0.7,0.8962051747978658,1.0,0.0,0.5,0.5,1.0,0.00016818639639624508,-0.0009861838697778323,0.0060126636711650226
XAU500.raw,2024-12-23 14:00:00,buy,aligned,2614.895,5.946078355201068,0.7,0.9055552703188376,1.0,0.0,0.5,0.5,1.0,0.0009866552959105154,-0.0003097638719718939,0.0054686708261709105
XAU500.raw,2024-12-23 15:00:00,buy,aligned,2617.035,5.953501329829543,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.0001413813724309728,-0.0023920199768057222,0.006713704631386345
XAU500.raw,2024-12-23 16:00:00,buy,aligned,2615.085,5.963965520555997,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0013345646508621256,-0.0013230927484192813,0.007514096100126799
XAU500.raw,2024-12-23 17:00:00,buy,aligned,2609.595,6.045110840516277,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0040389409084553045,0.002402671678938679,0.009438246164634784
XAU500.raw,2024-12-23 18:00:00,buy,aligned,2615.845,6.188317209050809,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0012615426372740671,0.00037463993470561837,0.006590604565637581
XAU500.raw,2024-12-23 19:00:00,buy,aligned,2611.175,6.1662945512614735,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0029029076948116944,0.0020488860378947826,0.00807299395865843
XAU500.raw,2024-12-23 20:00:00,buy,aligned,2610.305,5.922273511885654,0.7,0.8760265306286921,1.0,0.0,0.5,0.5,1.0,0.003057114015411999,0.002888551337870465,0.008048867852607347
XAU500.raw,2024-12-23 21:00:00,buy,aligned,2611.075,5.706396832465257,0.7,0.510484333205961,1.0,0.0,0.5,0.5,1.0,0.0023170533209502533,0.003791541797918517,0.008019685378627598
XAU500.raw,2024-12-23 22:00:00,buy,aligned,2610.945,5.550939915860577,0.7,0.4802331019101406,1.0,0.0,0.5,0.5,1.0,0.0008962272280724759,0.006005488434264159,0.008353297369343262
XAU500.raw,2024-12-23 23:00:00,buy,aligned,2612.025,5.401587064727681,0.7,0.19608832171094942,1.0,0.0,0.5,0.5,1.0,0.001213617786966079,0.005895808807342997,0.008292416803055045
XAU500.raw,2024-12-24 01:00:00,buy,aligned,2615.205,5.37361656010429,0.7,0.19444119291947926,1.0,0.0,0.5,0.5,1.0,-6.500446427720687e-05,0.004412655986815552,0.006970772845723383
XAU500.raw,2024-12-24 02:00:00,buy,aligned,2616.585,5.276215377239714,0.7,0.37720550649533785,1.0,0.0,0.5,0.5,1.0,-0.0011541761494466955,0.004005220545099822,0.005591257306756749
XAU500.raw,2024-12-24 03:00:00,buy,aligned,2617.475,5.14505713600831,0.7,0.8869689688666224,1.0,0.0,0.5,0.5,1.0,-0.0012951413098500932,0.0033008911259896933,0.006548295590215713
XAU500.raw,2024-12-24 04:00:00,buy,aligned,2616.665,5.009695912007716,0.7,0.7030389014858822,1.0,0.0,0.5,0.5,1.0,-0.0022509568477431666,0.0035388557572330497,0.006363061377746135
XAU500.raw,2024-12-24 05:00:00,buy,aligned,2618.575,4.8675747754357355,0.7,0.5464971969016135,1.0,0.0,0.5,0.5,1.0,-0.0026541153108082904,0.0025357303113335795,0.002833602245496147
XAU500.raw,2024-12-24 06:00:00,buy,aligned,2620.135,4.672748005761745,0.7,0.33780836735405984,1.0,0.0,0.5,0.5,1.0,-0.0016296870199437954,0.002740316815736531,0.0014274073664142426
XAU500.raw,2024-12-24 07:00:00,buy,aligned,2619.145,4.560408862493043,0.7,0.6571404540887018,1.0,0.0,0.5,0.5,1.0,-0.000885785246712253,0.0030773401243535375,0.0029055283308102938
XAU500.raw,2024-12-24 08:00:00,buy,aligned,2618.755,4.478236800886419,0.7,0.6885109176892296,1.0,0.0,0.5,0.5,1.0,-0.0008515496867786479,0.0037078688155249484,0.0037498735085946216
XAU500.raw,2024-12-24 09:00:00,buy,aligned,2618.285,4.411219886537387,0.7,0.4799916166627939,1.0,0.0,0.5,0.5,1.0,-0.00016804893279381527,0.0035481240583053273,0.0030134229085070296
XAU500.raw,2024-12-24 10:00:00,buy,aligned,2617.125,4.31570418035615,0.7,0.7876710744795498,1.0,0.0,0.5,0.5,1.0,0.0014710799063857895,0.0035573386827147902,0.0006457467641018501
XAU500.raw,2024-12-24 11:00:00,buy,aligned,2613.285,4.366725310330724,0.7,0.8123924912123253,1.0,0.0,0.5,0.5,1.0,0.005104686247386009,0.0036926703363774297,0.0008533321088208972
XAU500.raw,2024-12-24 12:00:00,buy,aligned,2615.195,4.396244931021369,0.7,0.5616463856720162,1.0,0.0,0.5,0.5,1.0,0.004676515517963295,0.0056018767242976665,0.0010897848917575587
XAU500.raw,2024-12-24 13:00:00,buy,aligned,2615.035,4.352227435948396,0.7,0.6192606545797034,1.0,0.0,0.5,0.5,1.0,0.004477951537933541,0.008137558388319928,0.001074555407480185
XAU500.raw,2024-12-24 14:00:00,buy,aligned,2613.565,4.327782619094955,0.7,0.8743206483319477,1.0,0.0,0.5,0.5,1.0,0.005165358428047513,0.0070057565050036805,0.0008111525827748271
XAU500.raw,2024-12-24 15:00:00,buy,aligned,2614.085,4.260083860588148,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.004601992666649992,0.00578022520308258,0.0016525858952559551
XAU500.raw,2024-12-24 16:00:00,buy,aligned,2610.775,4.452935013403283,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.005802874625350745,0.009127557909049967,0.003761335235705761
XAU500.raw,2024-12-24 17:00:00,buy,aligned,2611.625,4.379153941017339,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.005203656727133545,0.008848896759680324,0.0013784521131479095
XAU500.raw,2024-12-24 18:00:00,buy,aligned,2615.865,4.5099286595161034,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.004377137199358634,0.007018710827967089,0.0015902961353129116
XAU500.raw,2024-12-24 19:00:00,buy,aligned,2616.825,4.482076612407803,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0039666389613367764,0.006213636754463986,0.0026192045704241857
XAU500.raw,2024-12-24 20:00:00,buy,aligned,2616.525,4.347642568664382,0.7,0.32243332618037557,1.0,0.0,0.5,0.5,1.0,0.004563304382721378,0.00601179044725352,0.002224324246854018
XAU500.raw,2024-12-26 01:00:00,buy,aligned,2617.845,4.527096670902649,0.7,0.2751870283096596,1.0,0.0,0.5,0.5,1.0,0.003716797594968388,0.005145453607834022,0.002391279850411395
XAU500.raw,2024-12-26 02:00:00,buy,aligned,2620.975,4.534446908695325,0.7,0.37001420368190385,1.0,0.0,0.5,0.5,1.0,0.0020831942311544506,0.004212172950905661,0.0010873816041739846
XAU500.raw,2024-12-26 03:00:00,buy,aligned,2626.625,4.736272129502811,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.0014048446199971653,0.002333793366011558,-0.00011002712606489874
XAU500.raw,2024-12-26 04:00:00,buy,aligned,2627.425,4.555109834538311,0.7,0.6804101627459934,1.0,0.0,0.5,0.5,1.0,0.0009210538835550464,0.002382560872336894,-0.002078080249674124
XAU500.raw,2024-12-26 05:00:00,buy,aligned,2626.745,4.490459132071296,0.7,0.5624533898063863,1.0,0.0,0.5,0.5,1.0,0.003643292363743022,0.0025468783608610865,-0.0012068168017832232
XAU500.raw,2024-12-26 06:00:00,buy,aligned,2627.065,4.3668549083519,0.7,0.4790626615097147,1.0,0.0,0.5,0.5,1.0,0.0018309406124324846,0.0015797096760072897,-0.0030566430598406207
XAU500.raw,2024-12-26 07:00:00,buy,aligned,2626.115,4.199936700612461,0.7,0.6534933443685771,1.0,0.0,0.5,0.5,1.0,0.001172835157637949,0.00323672040257186,-0.003598471506388646
XAU500.raw,2024-12-26 08:00:00,buy,aligned,2625.925,4.083512650568692,0.7,0.5774213593143634,1.0,0.0,0.5,0.5,1.0,0.0033055018707692854,0.0028142464084084167,-0.0054190428134847785
XAU500.raw,2024-12-26 09:00:00,buy,aligned,2625.215,4.212547461242347,0.7,0.6093877383445064,1.0,0.0,0.5,0.5,1.0,0.0036263696497239204,0.00029711852172098106,-0.004746277923903389
XAU500.raw,2024-12-26 10:00:00,buy,aligned,2627.315,4.205222642582188,0.7,0.7202125119388729,1.0,0.0,0.5,0.5,1.0,0.002630061488629972,-0.001309321493616127,-0.006440034788367619
XAU500.raw,2024-12-26 11:00:00,buy,aligned,2627.205,4.086278168112029,0.7,0.5933415596932918,1.0,0.0,0.5,0.5,1.0,0.002238119979217499,-0.00017128469228698109,-0.004186959144794563
XAU500.raw,2024-12-26 12:00:00,buy,aligned,2628.465,3.985115441818286,0.7,0.6643526638726314,1.0,0.0,0.5,0.5,1.0,0.0014419062076154576,4.184952053752764e-05,-0.002735436842415651
XAU500.raw,2024-12-26 13:00:00,buy,aligned,2627.575,3.8576071959741425,0.7,0.7257081656018023,1.0,0.0,0.5,0.5,1.0,0.0014233656508378398,-0.0005328106714364523,-0.008007383233589894
XAU500.raw,2024-12-26 14:00:00,buy,aligned,2626.435,3.845635253404565,0.7,0.8655316041268251,1.0,0.0,0.5,0.5,1.0,0.002124552863482221,-0.0029012711146477604,-0.005760660362811229
XAU500.raw,2024-12-26 15:00:00,buy,aligned,2622.935,4.22594702101853,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.003743897580382344,-0.0028288920617552753,-0.008189299391711964
XAU500.raw,2024-12-26 16:00:00,buy,aligned,2629.845,4.464807948088614,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.001460162100808278,-0.004486956455608497,-0.011491171532922968
XAU500.raw,2024-12-26 17:00:00,buy,aligned,2636.315,4.866607380368009,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.001092433946626298,-0.007005991317426125,-0.01181573522132222
XAU500.raw,2024-12-26 18:00:00,buy,aligned,2631.875,4.89399256748458,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.00025077178817377516,-0.006151507955355043,-0.009825694609356495
XAU500.raw,2024-12-26 19:00:00,buy,aligned,2629.195,4.847993098378538,0.7,1.0,1.0,0.0,0.5,0.5,1.0,0.0020614674833930604,-0.0041039177390798185,-0.008462666329427828
XAU500.raw,2024-12-26 20:00:00,buy,aligned,2634.605,4.98242216278004,0.7,1.0,1.0,0.0,0.5,0.5,1.0,-0.0004896369664522627,-0.005317685193795737,-0.010270989389301221
XAU500.raw,2024-12-26 21:00:00,buy,aligned,2634.735,4.8608205797243045,0.7,0.7966072995397381,1.0,0.0,0.5,0.5,1.0,-0.0033172216560679673,-0.00740491928030721,-0.011238321880568681
XAU500.raw,2024-12-26 22:00:00,buy,aligned,2634.225,4.696476252601136,0.7,0.8537258235285347,1.0,0.0,0.5,0.5,1.0,-0.003929049340887703,-0.005390579772039146,-0.01052301910429056
XAU500.raw,2024-12-26 23:00:00,buy,aligned,2633.085,4.465299377415343,0.7,0.2987944563651253,1.0,0.0,0.5,0.5,1.0,-0.002404024176963496,-0.003572235609560629,-0.0096958510644359
XAU500.raw,2024-12-27 01:00:00,buy,aligned,2632.255,4.403492279028559,0.7,0.2542727904251314,1.0,0.0,0.5,0.5,1.0,-0.0013980408433074648,-0.003764832814450085,-0.008923907448176652
XAU500.raw,2024-12-27 02:00:00,buy,aligned,2631.315,4.2696714019550726,0.7,0.4174206393688515,1.0,0.0,0.5,0.5,1.0,-0.0019533959256112904,-0.002740074829505413,-0.009238726644282401
XAU500.raw,2024-12-27 03:00:00,buy,aligned,2632.015,4.200409158958295,0.7,0.8699133726432262,1.0,0.0,0.5,0.5,1.0,-0.005015168986498868,-0.0031116843938959523,-0.010478663685427297
XAU500.raw,2024-12-27 04:00:00,buy,aligned,2632.755,4.238237076175561,0.7,0.950369319770427,1.0,0.0,0.5,0.5,1.0,-0.006548273576538735,-0.0024381303995245755,-0.01003891360950802
XAU500.raw,2024-12-27 05:00:00,buy,aligned,2633.685,4.216220142163041,0.7,0.8843891907987791,1.0,0.0,0.5,0.5,1.0,-0.005938447460497316,-0.004450038634081069,-0.011197238849748464
XAU500.raw,2024-12-27 06:00:00,buy,aligned,2633.435,4.059347274865712,0.7,0.4235046318479477,1.0,0.0,0.5,0.5,1.0,-0.005920024606644989,-0.003744159244484913,-0.00971734635561544
XAU500.raw,2024-12-27 07:00:00,buy,aligned,2631.215,3.9722510409467433,0.7,0.6422607578676942,1.0,0.0,0.5,0.5,1.0,-0.005902216276511117,-0.004629040196259253,-0.0066699224502749415
XAU500.raw,2024-12-27 08:00:00,buy,aligned,2634.615,4.095661680879106,0.7,0.9365307475310525,1.0,0.0,0.5,0.5,1.0,-0.006152701628131466,-0.00681313968075025,-0.006934599552496278
XAU500.raw,2024-12-27 09:00:00,buy,aligned,2633.315,4.167400132244877,0.7,0.7319053418344199,1.0,0.0,0.5,0.5,1.0,-0.0048304133762957545,-0.008210183741785502,-0.006873465574760296
