time,open,high,low,close,tick_volume,spread
1625731200,1.25221,1.25296,1.25203,1.2521499999999999,1749,13
1625734800,1.25216,1.25482,1.25199,1.25465,2887,12
1625738400,1.25462,1.2564600000000001,1.25433,1.25491,5437,10
1625742000,1.2549000000000001,1.25744,1.2549000000000001,1.2564899999999999,4760,13
1625745600,1.25645,1.25744,1.2551700000000001,1.25647,3132,12
1625749200,1.25648,1.25903,1.25522,1.25569,4424,11
1625752800,1.25569,1.25634,1.25386,1.25634,3774,13
1625756400,1.25633,1.25845,1.25566,1.25833,5138,11
1625760000,1.25834,1.25835,1.25326,1.25379,6195,11
1625763600,1.25381,1.2558099999999999,1.25304,1.25504,7091,11
1625767200,1.25504,1.25519,1.25254,1.25343,3848,10
1625770800,1.25343,1.25359,1.25227,1.25248,2564,12
1625774400,1.2525,1.25348,1.25175,1.25183,2346,10
1625778000,1.25184,1.25329,1.2518099999999999,1.25328,2153,12
1625781600,1.25326,1.2540200000000001,1.2524199999999999,1.25331,3330,10
1625785200,1.25332,1.25389,1.25254,1.25254,1033,13
1625788800,1.2527599999999999,1.25324,1.25227,1.2532,186,98
1625792400,1.25318,1.2547,1.25272,1.25455,434,10
1625796000,1.25454,1.25464,1.25278,1.25308,862,10
1625799600,1.25308,1.25363,1.25245,1.25317,1908,13
1625803200,1.25317,1.25562,1.25308,1.25515,2576,12
1625806800,1.25512,1.25565,1.25392,1.25464,2079,13
1625810400,1.2546300000000001,1.2548,1.25403,1.2544,2326,12
1625814000,1.2544,1.25471,1.25347,1.25378,1669,12
1625817600,1.25377,1.25378,1.25281,1.25315,1917,14
1625821200,1.25316,1.25387,1.25271,1.25387,2599,13
1625824800,1.25389,1.25449,1.25159,1.25244,4524,14
1625828400,1.2524199999999999,1.25253,1.25142,1.25217,3449,14
1625832000,1.25218,1.25258,1.2506599999999999,1.2509299999999999,3748,13
1625835600,1.25091,1.25223,1.25074,1.25104,2714,12
1625839200,1.25105,1.25153,1.24906,1.24953,2529,13
