type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,6017.8,5997.5,5997.5,6068.5,-8.72900000000008,300,312,SL,strong_trend,pullback
sell,5927.1,5947.8,5947.8,5875.3,-8.072999999999931,396,398,SL,strong_trend,crossover
sell,5995.4,6021.299999999999,6021.299999999999,5930.5,-10.359999999999857,407,409,SL,strong_trend,pullback
partial,6018.9,5980.449300144073,6042.171369893066,5954.9,4.614083982711164,409,418,SCALE_OUT,strong_trend,
sell,6018.9,5996.53962679418,5996.53962679418,5954.9,6.0373007655714,409,420,SL,strong_trend,pullback
sell,6047.9,6062.4,6062.4,6026.099999999999,-6.960000000000002,452,456,SL,ranging,mean_reversion
sell,6062.7,6068.5,6076.2,6042.4,-2.9592750000000936,456,460,REVERSAL,ranging,mean_reversion
buy,6068.5,6057.1,6057.1,6097.2,-10.259999999999675,460,478,SL,uncertain,crossover
sell,6099.0,6083.9,6109.1,6083.9,10.117000000000246,496,497,TP,ranging,mean_reversion
buy,6036.5,6021.1,6021.1,6059.7,-5.235999999999878,498,504,SL,ranging,mean_reversion
buy,6034.0,6020.1,6020.1,6054.9,-5.00399999999987,565,566,SL,ranging,mean_reversion
buy,6119.9,6130.099999999999,6113.099999999999,6130.099999999999,2.549999999999955,675,678,TP,ranging,mean_reversion
buy,6091.4,6106.2,6081.5,6106.2,2.5160000000000315,700,702,TP,ranging,mean_reversion
buy,6086.5,6076.6,6076.6,6101.4,-1.6829999999999385,723,725,SL,ranging,mean_reversion
sell,6038.5,6052.8,6052.8,6002.7,-2.002000000000026,730,740,SL,strong_trend,crossover
sell,5947.7,5975.0,5975.0,5879.5,-2.7300000000000186,844,845,SL,strong_trend,pullback
sell,5946.4,5973.7,5973.7,5878.0,-2.4570000000000167,846,855,SL,strong_trend,pullback
sell,5842.5,5773.4,5870.1,5773.4,8.292000000000044,888,889,TP,strong_trend,pullback
partial,5843.8,5798.8738406454395,5868.516306261676,5769.0,1.347784780636821,911,923,SCALE_OUT,strong_trend,
sell,5843.8,5769.0,5813.113632083729,5769.0,5.984000000000016,911,928,TP,strong_trend,pullback
sell,5604.0,5625.6,5625.6,5549.8,-3.456000000000059,1075,1087,SL,strong_trend,pullback
sell,5614.9,5632.2,5632.2,5571.599999999999,-3.4600000000000373,1117,1123,SL,strong_trend,pullback
partial,5670.2,5639.44983026757,5690.7,5619.0,1.230006789297186,1162,1177,SCALE_OUT,strong_trend,
sell,5670.2,5644.538057139393,5644.538057139393,5619.0,2.5661942860607274,1162,1181,CHANDELIER,strong_trend,pullback
sell,5652.8,5674.1,5674.1,5599.400000000001,-2.769000000000024,1186,1188,SL,strong_trend,pullback
sell,5667.2,5688.8,5688.8,5613.0,-2.592000000000044,1188,1190,SL,strong_trend,pullback
partial,5708.6,5735.486488233996,5693.307874820212,5753.400000000001,1.3443244116997906,1194,1203,SCALE_OUT,strong_trend,
buy,5708.6,5753.400000000001,5721.20517467335,5753.400000000001,4.928000000000021,1194,1205,TP,strong_trend,crossover
sell,5590.1,5610.700000000001,5610.700000000001,5538.400000000001,-2.472000000000044,1331,1337,SL,strong_trend,pullback
sell,5104.0,5181.9,5181.9,4909.2,-2.3369999999999895,1445,1456,SL,strong_trend,pullback
partial,4998.3,4906.104086560239,5059.7,4844.7,1.8439182687952238,1475,1479,SCALE_OUT,strong_trend,
sell,4998.3,4964.728774912962,4964.728774912962,4844.7,1.3428490034815332,1475,1481,SL,strong_trend,pullback
partial,5283.1,5175.046354237338,5355.1,5103.1,2.161072915253244,1509,1514,SCALE_OUT,strong_trend,
sell,5283.1,5271.3500090263615,5271.3500090263615,5103.1,0.3524997292091667,1509,1517,SL,strong_trend,pullback
