type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,192.391,192.696,192.696,191.628,-1.8785877947227503,309,311,SL,uncertain,crossover
buy,193.734,193.467,193.467,194.40200000000002,-1.6445342334129687,326,331,SL,uncertain,crossover
sell,193.17,193.41899999999998,193.41899999999998,192.546,-1.5336667570030997,336,338,SL,uncertain,crossover
buy,193.471,193.196,193.196,194.16,-1.6938086673729689,339,352,SL,uncertain,crossover
partial,193.3,192.84534973430544,193.502,192.79500000000002,2.800329311479512,354,357,SCALE_OUT,uncertain,
sell,193.3,192.79500000000002,193.25144463356142,192.79500000000002,0.0,354,360,TP,uncertain,crossover
partial,192.408,191.92250953097945,192.623,191.869,2.9902835067415623,375,381,SCALE_OUT,strong_trend,
sell,192.408,191.869,192.40483042295673,191.869,0.0,375,383,TP,strong_trend,pullback
sell,191.872,192.10500000000002,192.10500000000002,191.28900000000002,-1.4351178890832745,384,385,SL,strong_trend,pullback
sell,192.0,192.235,192.235,191.412,-1.4474364975733185,385,387,SL,strong_trend,pullback
sell,192.253,191.654,192.492,191.654,3.6894232427504345,387,391,TP,strong_trend,pullback
sell,191.82,191.21699999999998,192.061,191.21699999999998,3.7140604597305225,391,393,TP,strong_trend,pullback
sell,191.351,191.596,191.596,190.738,-1.5090295400231872,396,398,SL,strong_trend,pullback
sell,192.17,192.42299999999997,192.42299999999997,191.536,-1.5583039739830122,404,408,SL,strong_trend,pullback
buy,192.795,192.503,192.503,193.527,-1.798516839537816,411,413,SL,uncertain,crossover
partial,191.88,192.77436100489462,191.483,192.873,5.508641534003178,439,440,SCALE_OUT,uncertain,
buy,191.88,192.873,191.91449739884087,192.873,0.0,439,442,TP,uncertain,crossover
sell,191.549,191.81300000000002,191.81300000000002,190.889,-1.626056320678078,468,481,SL,uncertain,crossover
sell,191.223,190.52900000000002,191.5,190.52900000000002,4.274557146024714,481,482,TP,strong_trend,pullback
sell,188.943,188.193,189.24300000000002,188.193,4.619478183744365,508,510,TP,strong_trend,pullback
sell,188.196,188.48499999999999,188.48499999999999,187.472,-1.78003892680275,512,517,SL,strong_trend,pullback
sell,188.095,187.239,188.437,187.239,5.272364433713534,532,537,TP,strong_trend,pullback
sell,187.561,187.883,187.883,186.755,-1.9832959668875974,537,538,SL,strong_trend,pullback
sell,188.157,188.48700000000002,188.48700000000002,187.33200000000002,-2.0325704008475975,538,544,SL,strong_trend,pullback
sell,188.033,188.22299999999998,188.22299999999998,187.557,-1.1702678065485583,573,574,SL,strong_trend,pullback
buy,188.819,189.338,188.612,189.338,3.196678903151134,576,578,TP,uncertain,crossover
buy,189.695,190.186,189.499,190.186,3.024218384291396,585,586,TP,strong_trend,pullback
buy,191.05,190.812,190.812,191.64600000000002,-1.4659144103082091,595,600,SL,strong_trend,pullback
buy,191.295,191.93499999999997,191.039,191.93499999999997,3.9419547167951072,600,602,TP,strong_trend,pullback
buy,191.798,191.514,191.514,192.50900000000001,-1.7492424055778155,623,624,SL,strong_trend,pullback
buy,191.62,191.328,191.328,192.35,-1.798516839537816,625,629,SL,strong_trend,pullback
partial,191.707,192.37879422745516,191.409,192.453,4.137785036926052,629,644,SCALE_OUT,strong_trend,
buy,191.707,191.8100251647042,191.8100251647042,192.453,0.0,629,645,CHANDELIER,strong_trend,pullback
sell,191.274,190.703,191.502,190.703,3.516962723890697,658,664,TP,uncertain,crossover
buy,191.656,191.482,191.482,192.091,-1.0717189386287331,687,688,SL,uncertain,crossover
sell,190.988,191.186,191.186,190.492,-1.2195422405085585,695,697,SL,uncertain,crossover
buy,191.429,191.907,191.238,191.907,2.9441474291064615,700,705,TP,uncertain,crossover
sell,191.144,190.59900000000002,191.362,190.59900000000002,3.356820813520828,716,721,TP,uncertain,crossover
sell,190.669,190.14000000000001,190.88000000000002,190.14000000000001,3.258271945601003,726,730,TP,strong_trend,pullback
sell,189.341,188.73600000000002,189.583,188.73600000000002,3.726379068220391,741,746,TP,strong_trend,pullback
