type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,192.0,192.353,192.353,191.118,-2.174408505448394,386,388,SL,strong_trend,crossover
partial,192.17,191.5991107880579,192.54999999999998,191.219,3.5165619210072125,405,411,SCALE_OUT,strong_trend,
sell,192.17,192.17,192.17,191.219,0.0,405,412,SL,strong_trend,pullback
sell,191.641,190.642,192.04,190.642,6.153637668393434,475,483,TP,strong_trend,pullback
sell,188.367,188.81799999999998,188.81799999999998,187.23899999999998,-2.778068657102514,542,548,SL,strong_trend,pullback
sell,188.033,188.31799999999998,188.31799999999998,187.319,-1.755542277769886,574,575,SL,strong_trend,pullback
partial,191.437,192.0921693328095,191.001,192.52800000000002,4.035710395948656,625,627,SCALE_OUT,strong_trend,
buy,191.437,191.58090432792184,191.58090432792184,192.52800000000002,0.0,625,630,SL,strong_trend,pullback
partial,191.707,192.37879422745516,191.26,192.826,4.138116379857253,630,645,SCALE_OUT,strong_trend,
buy,191.707,191.8100251647042,191.8100251647042,192.826,0.0,630,646,CHANDELIER,strong_trend,pullback
sell,190.263,190.637,190.637,189.328,-2.3037642522313573,757,758,SL,strong_trend,pullback
sell,190.434,190.83599999999998,190.83599999999998,189.429,-2.4762385812753664,759,763,SL,strong_trend,pullback
partial,190.428,189.85120812577676,190.81199999999998,189.46699999999998,3.552921125168517,764,770,SCALE_OUT,strong_trend,
sell,190.428,189.46699999999998,190.428,189.46699999999998,0.0,764,771,TP,strong_trend,pullback
partial,189.199,188.60403316123535,189.595,188.208,3.6648752256929003,781,788,SCALE_OUT,strong_trend,
sell,189.199,189.199,189.199,188.208,0.0,781,789,SL,strong_trend,pullback
buy,191.41,190.874,190.874,192.75,-3.301651441700605,913,915,SL,uncertain,crossover
buy,189.64,189.07299999999998,189.07299999999998,191.058,-3.4926051631422808,929,935,SL,strong_trend,pullback
partial,190.93,191.87963482236466,190.297,192.512,5.8495581722935865,943,947,SCALE_OUT,uncertain,
buy,190.93,191.4443980976233,191.4443980976233,192.512,0.0,943,956,CHANDELIER,uncertain,crossover
buy,189.524,190.298,189.008,190.298,4.767683238575121,1029,1034,TP,ranging,mean_reversion
sell,189.484,189.964,189.964,188.28300000000002,-2.956702783612412,1042,1051,SL,weak_trend,crossover
partial,191.579,192.470921140437,190.985,193.065,5.494053580610227,1063,1079,SCALE_OUT,weak_trend,
buy,191.579,193.065,192.05569163541188,193.065,0.0,1063,1081,TP,weak_trend,crossover
sell,192.687,193.03400000000002,193.03400000000002,192.167,-2.137449720653237,1146,1153,SL,ranging,mean_reversion
sell,193.148,193.539,193.539,192.56199999999998,-2.4084808091509404,1154,1158,SL,ranging,mean_reversion
partial,194.116,194.68611241952806,193.73600000000002,195.066,3.5117770370637738,1197,1203,SCALE_OUT,strong_trend,
buy,194.116,194.1394587046524,194.1394587046524,195.066,0.0,1197,1207,SL,strong_trend,pullback
partial,192.847,193.42122134916784,192.465,193.804,3.537087211446311,1229,1241,SCALE_OUT,strong_trend,
buy,192.847,193.0366557074431,193.0366557074431,193.804,0.0,1229,1245,SL,strong_trend,pullback
sell,193.442,193.77800000000002,193.77800000000002,192.937,-2.0696919485288108,1266,1268,SL,ranging,mean_reversion
sell,193.802,194.143,194.143,193.29,-2.1004909358580792,1269,1275,SL,ranging,mean_reversion
sell,194.507,194.851,194.851,193.991,-2.1189703282555707,1275,1284,SL,ranging,mean_reversion
buy,193.891,194.304,193.61599999999999,194.304,2.5439963533999674,1298,1310,TP,ranging,mean_reversion
sell,194.573,194.226,194.804,194.226,2.137449720653237,1314,1316,TP,ranging,mean_reversion
buy,194.341,194.001,194.001,194.852,-2.0943311383921905,1371,1374,SL,ranging,mean_reversion
sell,193.484,193.816,193.816,192.654,-2.045052758665256,1409,1411,SL,ranging,crossover
sell,194.575,194.97799999999998,194.97799999999998,193.97099999999998,-2.482398378741255,1444,1449,SL,ranging,mean_reversion
sell,188.451,189.293,189.293,186.344,-5.18654946625363,1573,1579,SL,strong_trend,pullback
sell,188.337,188.73899999999998,188.73899999999998,187.332,-2.4762385812753664,1693,1699,SL,strong_trend,pullback
sell,188.696,189.127,189.127,187.619,-2.6548727077854393,1790,1802,SL,strong_trend,pullback
