type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,76.004,75.4405683444538,76.379,75.065,191.56676288571168,343,352,SCALE_OUT,strong_trend,
sell,76.004,75.76989405286292,75.76989405286292,75.065,187.28475770966503,343,354,SL,strong_trend,pullback
sell,75.803,76.319,76.319,74.512,-552.1200000000059,399,402,SL,strong_trend,pullback
partial,75.74,74.93839616836416,76.21065802097661,74.404,184.36888127624107,403,417,SCALE_OUT,strong_trend,
sell,75.74,74.404,75.27796566619412,74.404,721.4399999999993,403,421,TP,strong_trend,pullback
sell,74.425,74.76299999999999,74.76299999999999,73.579,-557.69999999999,449,455,SL,strong_trend,pullback
buy,76.673,76.42,76.42,77.306,-551.5400000000004,506,511,SL,strong_trend,crossover
buy,75.806,75.559,75.559,76.423,-545.8699999999999,524,525,SL,strong_trend,pullback
partial,75.233,74.77985108842806,75.53500000000001,74.47800000000001,244.70041224884974,566,567,SCALE_OUT,strong_trend,
sell,75.233,74.47800000000001,75.233,74.47800000000001,943.7499999999944,566,568,TP,strong_trend,pullback
partial,74.683,74.17639966298134,75.02000000000001,73.83900000000001,202.64013480746718,568,574,SCALE_OUT,strong_trend,
sell,74.683,74.59193965337326,74.59193965337326,73.83900000000001,85.59672582914261,568,576,SL,strong_trend,pullback
sell,75.307,75.55,75.55,74.943,-277.0199999999944,601,602,SL,ranging,mean_reversion
sell,75.546,75.155,75.807,75.155,414.4600000000058,602,603,TP,ranging,mean_reversion
sell,75.876,76.123,76.123,75.506,-69.16,623,624,SL,ranging,mean_reversion
buy,76.085,75.833,75.833,76.716,-103.31999999999812,624,628,SL,uncertain,crossover
buy,76.071,75.791,75.791,76.773,-140.0000000000006,654,662,SL,strong_trend,pullback
partial,73.233,72.80523280120634,73.518,72.521,64.16507981904901,759,767,SCALE_OUT,strong_trend,
sell,73.233,72.521,72.99522073735339,72.521,242.08000000000115,759,771,TP,strong_trend,pullback
sell,72.645,72.931,72.931,71.929,-140.1400000000007,776,778,SL,strong_trend,pullback
sell,72.973,73.279,73.279,72.207,-113.21999999999905,778,782,SL,strong_trend,pullback
sell,69.373,69.79100000000001,69.79100000000001,68.327,-112.86000000000176,863,872,SL,strong_trend,pullback
sell,70.114,70.57300000000001,70.57300000000001,68.96600000000001,-137.70000000000098,881,899,SL,strong_trend,pullback
partial,71.423,71.88919020286262,71.113,72.199,46.61902028626203,1070,1076,SCALE_OUT,uncertain,
buy,71.423,71.58853142865303,71.58853142865303,72.199,38.0722285901959,1070,1082,SL,uncertain,crossover
partial,69.77,68.97246424776615,70.24379029272023,68.441,39.87678761169208,1281,1292,SCALE_OUT,strong_trend,
sell,69.77,68.441,69.77,68.441,172.7699999999992,1281,1293,TP,strong_trend,crossover
partial,64.289,62.65970766396261,65.17831125549094,61.574,32.5858467207479,1373,1383,SCALE_OUT,strong_trend,
sell,64.289,63.094644275144354,63.094644275144354,61.574,71.66134349133885,1373,1385,SL,strong_trend,pullback
partial,65.362,65.94444215717975,64.97399999999999,66.332,64.06863728977315,1510,1517,SCALE_OUT,strong_trend,
buy,65.362,66.332,65.7962304069882,66.332,242.49999999999977,1510,1525,TP,strong_trend,pullback
sell,64.793,65.20700000000001,65.20700000000001,63.757000000000005,-103.5000000000004,1591,1593,SL,uncertain,crossover
buy,65.821,65.486,65.486,66.65899999999999,-103.84999999999808,1608,1610,SL,uncertain,crossover
partial,65.463,64.97786667895517,65.78599999999999,64.65499999999999,48.51333210448276,1610,1615,SCALE_OUT,uncertain,
