type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,119481.3,119176.4,119179.7,120074.6,-2585.207550120074,305,306,SL,strong_trend,pullback
sell,117650.5,117986.20000000001,117982.90000000001,117004.6,-2843.398985160098,320,321,SL,strong_trend,pullback
partial,117358.0,116988.89629275259,117730.40000000001,116623.1,1031.3789594458203,342,342,SCALE_OUT,uncertain,
sell,117358.0,117176.7481463763,117173.4481463763,116623.1,496.7083570429021,342,343,SL,uncertain,crossover
sell,117627.0,116897.70000000001,117994.5,116894.40000000001,4056.2162245599357,393,393,TP,uncertain,crossover
partial,115567.0,115120.00568219296,116017.2,114676.5,1249.0271035641258,404,404,SCALE_OUT,strong_trend,
sell,115567.0,114679.8,115343.50284109647,114676.5,4938.649722239983,404,405,TP,strong_trend,pullback
sell,114997.7,114122.2,115468.3,114118.9,7309.895369400002,406,406,TP,strong_trend,pullback
sell,113070.5,113670.3,113667.0,111887.40000000001,-3371.537808160017,420,421,SL,strong_trend,pullback
partial,113781.2,113208.18609634071,114355.3,112636.3,1601.1610615115148,422,434,SCALE_OUT,strong_trend,
sell,113781.2,113497.99304817036,113494.69304817036,112636.3,781.5994080757289,422,435,SL,strong_trend,pullback
partial,113132.7,112758.05354518199,113510.1,112386.3,1046.8669459102828,438,438,SCALE_OUT,strong_trend,
partial,113132.7,112570.73031777298,112945.37677259099,112386.3,1570.3004188654445,438,438,SCALE_OUT,strong_trend,
sell,113132.7,112761.35354518199,112758.05354518199,,2055.7716464605487,438,439,SL,strong_trend,pullback
partial,112739.0,112318.22747476597,113140.7,111878.6,1175.7560835019397,442,444,SCALE_OUT,strong_trend,
sell,112739.0,112531.91373738299,112528.61373738298,111878.6,1706.690757212885,442,445,SL,strong_trend,pullback
buy,114909.8,115470.9,114633.9,115474.2,1558.1102835599759,483,483,TP,uncertain,crossover
sell,113635.2,114042.6,114039.3,112843.8,-1148.1495090400247,512,516,SL,strong_trend,pullback
buy,118329.8,117996.8,118000.1,118979.3,-1880.5102136000005,622,623,SL,strong_trend,pullback
buy,118804.6,118477.0,118480.3,119443.3,-1850.331993920033,629,630,SL,strong_trend,pullback
buy,122025.1,121618.8,121622.1,122821.2,-1145.0758014800083,643,644,SL,strong_trend,pullback
partial,118956.7,118488.44170609111,119428.2,118023.6,1308.4445982004152,662,666,SCALE_OUT,strong_trend,
sell,118956.7,118725.87085304555,118722.57085304554,118023.6,0.0,662,667,SL,strong_trend,pullback
buy,121664.8,122600.4,121190.4,122603.7,5209.135987519951,704,704,TP,strong_trend,pullback
buy,122642.6,123622.8,122145.90000000001,123626.1,2729.192863919992,707,707,TP,strong_trend,pullback
partial,123031.3,123541.06720874108,122518.3,124047.4,1424.4321121341295,708,708,SCALE_OUT,strong_trend,
buy,123031.3,124044.09999999999,123286.18360437054,124047.4,0.0,708,709,TP,strong_trend,pullback
partial,121786.2,121290.01391142035,122285.6,120797.3,1386.4826651219055,717,719,SCALE_OUT,strong_trend,
partial,121786.2,121041.92086713052,121538.10695571017,120797.3,2079.723997682858,717,719,SCALE_OUT,strong_trend,
sell,121786.2,121300.21391142035,121290.01391142035,,0.0,717,1920,SL,strong_trend,crossover
buy,122640.2,122085.8,122096.0,123698.0,-1558.9086102399842,1924,1926,SL,strong_trend,pullback
buy,125006.2,124576.7,124587.4,125813.2,-2419.8061764000004,1960,1961,SL,strong_trend,pullback
buy,124612.2,125428.2,124180.8,125438.4,4540.744307200001,1992,1992,TP,strong_trend,pullback
buy,125483.2,124984.3,124994.5,126430.0,-2807.652184879968,1997,1998,SL,strong_trend,pullback
partial,122016.8,121462.06352605582,122572.7,120908.6,1550.0888125181643,2022,2024,SCALE_OUT,strong_trend,
sell,122016.8,121749.63176302791,121739.43176302791,120908.6,0.0,2022,2025,SL,strong_trend,pullback
buy,122917.2,122413.3,122423.5,123886.0,-2835.594980879968,2037,2038,SL,strong_trend,crossover
sell,116662.8,115508.8,117257.2,115498.6,3214.8386584000004,2093,2093,TP,strong_trend,pullback
partial,112643.8,111844.4706368434,113452.3,111054.4,2233.549733149493,2096,2096,SCALE_OUT,strong_trend,
sell,112643.8,112254.3353184217,112244.1353184217,111054.4,0.0,2096,2097,SL,strong_trend,pullback
sell,112405.8,110668.59999999999,113291.8,110658.4,4844.462521120034,2099,2102,TP,strong_trend,pullback
sell,111423.3,112326.7,112316.5,109667.5,-2534.1121906399844,2104,2105,SL,strong_trend,pullback
sell,111297.8,110065.59999999999,111928.3,110055.4,3433.3513231200327,2115,2115,TP,strong_trend,pullback
partial,110751.8,110109.87518443966,111403.9,109478.2,1793.7174168540262,2119,2119,SCALE_OUT,strong_trend,
sell,110751.8,110441.03759221983,110430.83759221983,109478.2,0.0,2119,2121,SL,strong_trend,pullback
buy,113995.2,115280.6,113330.6,115290.8,3582.0069978400247,2138,2139,TP,strong_trend,pullback
partial,115399.2,116051.45633248033,114736.8,116693.4,1822.5865638206155,2144,2145,SCALE_OUT,strong_trend,
buy,115399.2,115715.12816624016,115725.32816624016,116693.4,0.0,2144,2146,SL,strong_trend,pullback
partial,114333.8,113819.6872255978,114859.1,113316.8,1436.5748376114943,2169,2169,SCALE_OUT,uncertain,
sell,114333.8,113327.0,114076.7436127989,113316.8,0.0,2169,2171,TP,uncertain,crossover
partial,112012.8,111457.10278143139,112578.6,110911.8,1552.7734016230286,2174,2176,SCALE_OUT,strong_trend,
sell,112012.8,110922.0,111734.9513907157,110911.8,0.0,2174,2177,TP,strong_trend,pullback
partial,110848.0,110274.19822078518,111431.0,109709.59999999999,1603.3626061036666,2180,2180,SCALE_OUT,strong_trend,
sell,110848.0,110571.29911039259,110561.09911039259,109709.59999999999,0.0,2180,2181,SL,strong_trend,pullback
