type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,3.5335,3.5708,3.5708,3.4402,-290.94000000000085,2278,2279,SL,uncertain,crossover
partial,3.6935000000000002,3.7433862078226343,3.6603000000000003,3.7766,249.4310391131704,2364,2366,SCALE_OUT,strong_trend,
buy,3.6935000000000002,3.7766,3.6935000000000002,3.7766,955.6499999999994,2364,2367,TP,strong_trend,pullback
partial,3.6295,3.57883265457317,3.6632000000000002,3.5451,187.46917807927116,2480,2482,SCALE_OUT,uncertain,
sell,3.6295,3.6113090717141,3.6113090717141,3.5451,158.26107608733258,2480,2489,SL,uncertain,crossover
buy,4.0625,4.0298,4.0298,4.1444,-562.4400000000029,2658,2660,SL,strong_trend,pullback
partial,3.6654999999999998,3.6141898724604724,3.694615755225188,3.5799999999999996,194.9784846502039,2781,2792,SCALE_OUT,strong_trend,
sell,3.6654999999999998,3.5799999999999996,3.6186736168753297,3.5799999999999996,752.4000000000011,2781,2794,TP,strong_trend,pullback
sell,3.4095,3.4372,3.4372,3.3402,-565.0799999999966,2908,2909,SL,strong_trend,pullback
sell,3.4145,3.4474,3.4474,3.3321,-414.54000000000184,2912,2927,SL,strong_trend,pullback
buy,3.4885,3.4539,3.4539,3.5752,-418.6600000000022,3027,3029,SL,ranging,crossover
partial,3.1795,3.141246086227509,3.205,3.1158,248.65043952119214,3208,3210,SCALE_OUT,strong_trend,
sell,3.1795,3.166747393789418,3.166747393789418,3.1158,193.83961440084718,3208,3211,CHANDELIER,strong_trend,pullback
partial,3.1945,3.1525141389451306,3.2224,3.1246,251.91516632921739,3229,3233,SCALE_OUT,strong_trend,
sell,3.1945,3.187197691640101,3.187197691640101,3.1246,102.23231703858724,3229,3234,CHANDELIER,strong_trend,pullback
sell,3.0915,3.12,3.12,3.0202,-139.65000000000094,3323,3325,SL,strong_trend,pullback
sell,3.1245,3.1578,3.1578,3.0412,-96.5700000000003,3326,3343,SL,strong_trend,pullback
sell,3.1055,3.1378000000000004,3.1378000000000004,3.0248,-103.3600000000007,3439,3447,SL,strong_trend,pullback
sell,2.8885,2.911,2.911,2.8323,-114.74999999999982,3672,3673,SL,strong_trend,pullback
partial,3.1405,3.10205214508923,3.1660999999999997,3.0765,38.44785491076985,4170,4175,SCALE_OUT,uncertain,
sell,3.1405,3.1405,3.1405,3.0765,0.0,4170,4176,SL,uncertain,crossover
sell,3.2775,3.2984999999999998,3.2984999999999998,3.2459,-69.2999999999997,4235,4236,SL,ranging,mean_reversion
sell,3.3205,3.3435,3.3435,3.286,-69.00000000000038,4236,4237,SL,ranging,mean_reversion
sell,3.3295,3.3537,3.3537,3.2931999999999997,-70.17999999999999,4237,4239,SL,ranging,mean_reversion
sell,3.3175,3.2767999999999997,3.3446,3.2767999999999997,85.47000000000037,4239,4240,TP,ranging,mean_reversion
partial,3.3035,3.3468858533594625,3.2746,3.3758,60.74019470324741,4261,4265,SCALE_OUT,strong_trend,
buy,3.3035,3.307710690390546,3.307710690390546,3.3758,14.31634732785678,4261,4267,SL,strong_trend,pullback
buy,3.9285,3.8958,3.8958,4.0104,-137.3400000000007,4790,4791,SL,strong_trend,pullback
partial,3.8795,3.9347320399289134,3.8445625024139654,3.9715000000000003,49.708835936021906,4797,4807,SCALE_OUT,strong_trend,
buy,3.8795,3.896484057083109,3.896484057083109,3.9715000000000003,37.36492558283935,4797,4809,SL,strong_trend,pullback
partial,4.2075,4.272639721506987,4.1640999999999995,4.316,65.13972150698777,4858,4859,SCALE_OUT,strong_trend,
buy,4.2075,4.316,4.2075,4.316,238.70000000000056,4858,4860,TP,strong_trend,pullback
partial,4.4765,4.540318950010077,4.433999999999999,4.5828,63.8189500100772,4977,4982,SCALE_OUT,strong_trend,
buy,4.4765,4.494637226620136,4.494637226620136,4.5828,41.715621226313445,4977,4988,SL,strong_trend,pullback
partial,4.5925,4.656401278453229,4.564284485041537,4.699,63.90127845322891,5114,5131,SCALE_OUT,strong_trend,
buy,4.5925,4.699,4.5925,4.699,244.94999999999908,5114,5132,TP,strong_trend,pullback
