type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,1.43798,1.43967,1.43967,1.43544,-1.1925595574121948,306,307,SL,ranging,mean_reversion
sell,1.43998,1.4374,1.4417,1.4374,1.8205938805464794,307,309,TP,ranging,mean_reversion
buy,1.44037,1.43872,1.43872,1.4444899999999998,-1.164333295698268,331,338,SL,ranging,crossover
sell,1.44192,1.44313,1.44313,1.4401000000000002,-0.853844416845386,356,357,SL,ranging,mean_reversion
sell,1.44293,1.44416,1.44416,1.4410800000000001,-0.8679575477024278,357,361,SL,ranging,mean_reversion
sell,1.4482599999999999,1.4441899999999999,1.4509699999999999,1.4441899999999999,2.872022129389197,393,403,TP,ranging,mean_reversion
sell,1.42095,1.41947,1.42194,1.41947,1.0443716834141963,720,722,TP,ranging,mean_reversion
sell,1.42202,1.42324,1.42324,1.42019,-0.8609009822739069,723,724,SL,ranging,mean_reversion
buy,1.41894,1.4174200000000001,1.4174200000000001,1.4212200000000001,-1.0725979451281231,747,750,SL,ranging,mean_reversion
sell,1.4235,1.42117,1.42505,1.42117,1.6441797448345543,795,798,TP,ranging,mean_reversion
partial,1.4316900000000001,1.4345547665307745,1.4297900000000001,1.43646,2.0215412461713806,845,848,SCALE_OUT,strong_trend,
buy,1.4316900000000001,1.43646,1.4316900000000001,1.43646,0.0,845,849,TP,strong_trend,pullback
partial,1.44248,1.4464660470329544,1.43983,1.44912,2.812780168902045,933,938,SCALE_OUT,strong_trend,
buy,1.44248,1.44912,1.44248,1.44912,0.0,933,939,TP,strong_trend,pullback
sell,1.43024,1.43305,1.43305,1.4232,-1.982894885401363,990,1008,SL,uncertain,crossover
sell,1.4365,1.43904,1.43904,1.4301300000000001,-1.7923676188325528,1015,1032,SL,strong_trend,pullback
partial,1.44347,1.448388333224188,1.4404508662706028,1.45166,3.470654019552331,1065,1076,SCALE_OUT,strong_trend,
buy,1.44347,1.44347,1.44347,1.45166,0.0,1065,1077,SL,strong_trend,pullback
sell,1.43055,1.4318,1.4318,1.42741,-0.8820706785593129,1190,1196,SL,strong_trend,pullback
sell,1.43265,1.43434,1.43434,1.42843,-1.1925595574121948,1230,1248,SL,strong_trend,pullback
buy,1.42852,1.4271800000000001,1.4271800000000001,1.43054,-0.9455797674155307,1296,1298,SL,ranging,mean_reversion
sell,1.43376,1.4353,1.4353,1.43145,-1.0867110759851648,1388,1390,SL,ranging,mean_reversion
sell,1.43519,1.43665,1.43665,1.433,-1.0302585525573114,1392,1393,SL,ranging,mean_reversion
sell,1.4378199999999999,1.4393799999999999,1.4393799999999999,1.4354799999999999,-1.1008242068420502,1393,1395,SL,ranging,mean_reversion
sell,1.43276,1.4304700000000001,1.43429,1.4304700000000001,1.6159534831206273,1442,1443,TP,ranging,mean_reversion
sell,1.4208,1.4242700000000001,1.4242700000000001,1.41211,-2.4486282036807645,1489,1494,SL,strong_trend,pullback
sell,1.42157,1.42519,1.42519,1.4125,-2.554476685107794,1494,1497,SL,strong_trend,pullback
sell,1.4218,1.42556,1.42556,1.41239,-2.6532686011064595,1497,1498,SL,strong_trend,pullback
sell,1.42302,1.42688,1.42688,1.4133499999999999,-2.7238342553911985,1501,1513,SL,strong_trend,pullback
buy,1.41418,1.41884,1.41108,1.41884,3.288359489669265,1562,1563,TP,ranging,mean_reversion
sell,1.3878,1.3896199999999999,1.3896199999999999,1.38324,-1.2842949079823396,1694,1703,SL,strong_trend,pullback
sell,1.3817599999999999,1.38323,1.38323,1.37807,-1.0373151179858322,1756,1757,SL,strong_trend,pullback
partial,1.38375,1.3814780916843772,1.3850009100318066,1.3799700000000001,1.6031869676688286,1759,1768,SCALE_OUT,strong_trend,
sell,1.38375,1.3799700000000001,1.3820589846044946,1.3799700000000001,0.0,1759,1770,TP,strong_trend,pullback
partial,1.3838,1.3816302705416594,1.38524,1.38019,1.531083788486851,1886,1887,SCALE_OUT,strong_trend,
sell,1.3838,1.3838,1.3838,1.38019,0.0,1886,1888,SL,strong_trend,pullback
partial,1.38568,1.383182223069084,1.38734,1.38152,1.7625726338743493,1888,1892,SCALE_OUT,strong_trend,
sell,1.38568,1.3843082107715732,1.3843082107715732,1.38152,0.0,1888,1894,SL,strong_trend,pullback
sell,1.3832200000000001,1.38494,1.38494,1.3789200000000001,-1.2137292536976008,1897,1898,SL,strong_trend,pullback
sell,1.38428,1.38605,1.38605,1.3798599999999999,-1.2490120808400484,1898,1899,SL,strong_trend,pullback
partial,1.3863699999999999,1.3836130920867995,1.3881999999999999,1.3817799999999998,1.9454301069777997,1899,1902,SCALE_OUT,strong_trend,
sell,1.3863699999999999,1.3817799999999998,1.3848504445645962,1.3817799999999998,0.0,1899,1915,TP,strong_trend,pullback
partial,1.38403,1.3817545345998903,1.38554,1.3802400000000001,1.6056970476105137,1957,1960,SCALE_OUT,strong_trend,
sell,1.38403,1.3802400000000001,1.3834588690534504,1.3802400000000001,0.0,1957,1963,TP,strong_trend,pullback
sell,1.37828,1.37988,1.37988,1.3742699999999999,-1.129050468555977,2030,2038,SL,strong_trend,pullback
partial,1.38708,1.3896912653846527,1.38534,1.3914300000000002,1.8426565037912224,2066,2067,SCALE_OUT,strong_trend,
