type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,2647.23,2607.1207398779557,2687.339,2567.012,111.97659521778813,731,737,SCALE_OUT,strong_trend,
sell,2647.23,2631.5227783502246,2631.5227783502246,2567.012,0.0,731,748,SL,strong_trend,pullback
partial,2673.34,2644.073002458491,2702.606,2614.8070000000002,81.70728472611226,1127,1129,SCALE_OUT,strong_trend,
sell,2673.34,2673.34,2673.34,2614.8070000000002,0.0,1127,1130,SL,strong_trend,crossover
sell,1793.47,1822.323,1822.323,1735.7640000000001,-80.55149090230019,2022,2023,SL,uncertain,crossover
sell,2476.91,2523.4559999999997,2523.4559999999997,2383.8179999999998,-129.9466154485995,3725,3726,SL,strong_trend,crossover
