type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,3344.802,3354.9939999999997,3338.862,3355.026,5676.33953663975,304,304,TP,strong_trend,crossover
buy,3348.402,3358.4519999999998,3343.103,3358.484,5596.981995999847,308,309,TP,strong_trend,pullback
partial,3357.252,3362.3410507217213,3352.151,3367.4179999999997,1422.0230615071323,310,310,SCALE_OUT,strong_trend,
buy,3357.252,3359.7645253608607,3359.796525360861,3367.4179999999997,692.309836033587,310,311,SL,strong_trend,pullback
partial,3352.322,3357.2659385554016,3347.372,3362.201,1381.4746649011806,315,316,SCALE_OUT,strong_trend,
partial,3352.322,3359.737907833102,3354.793969277701,3362.201,2072.2119973516437,315,316,SCALE_OUT,strong_trend,
buy,3352.322,3357.2339385554014,3357.2659385554016,,0.0,315,318,SL,strong_trend,pullback
partial,3374.072,3378.8674369583127,3369.235,3383.6200000000003,1339.9791665699008,328,335,SCALE_OUT,strong_trend,
buy,3374.072,3376.437718479156,3376.469718479156,3383.6200000000003,1302.5757771296878,328,336,SL,strong_trend,pullback
buy,3379.592,3375.966,3375.998,3386.654,-2045.9315659201136,385,387,SL,uncertain,crossover
sell,3355.143,3344.982,3360.373,3344.95,8488.522504680046,440,440,TP,strong_trend,pullback
sell,3339.578,3343.3360000000002,3343.304,3332.252,-4239.401094720297,522,523,SL,strong_trend,pullback
buy,3563.679,3558.603,3558.635,3573.614,-4284.408974880017,837,839,SL,strong_trend,pullback
buy,3592.232,3586.6319999999996,3586.6639999999998,3603.152,-4723.6697280003045,885,887,SL,strong_trend,pullback
buy,3636.052,3631.08,3631.112,3645.866,-2798.1516342401155,905,907,SL,strong_trend,pullback
sell,3631.928,3623.633,3636.252,3623.6009999999997,2308.09492820002,959,960,TP,uncertain,crossover
buy,3650.452,3646.524,3646.556,3658.238,-1107.3530268800944,985,986,SL,uncertain,crossover
buy,3650.472,3658.036,3646.536,3658.068,2103.8330894399583,1014,1014,TP,uncertain,crossover
