type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,154.366,154.64100000000002,154.64100000000002,153.67800000000003,-1.6938086673729689,313,314,SL,strong_trend,pullback
sell,154.339,154.61599999999999,154.61599999999999,153.646,-1.7061272758628374,314,318,SL,strong_trend,pullback
sell,154.539,154.797,154.797,153.892,-1.5891004952081216,318,322,SL,strong_trend,pullback
buy,155.784,155.557,155.557,156.35299999999998,-1.398162063613318,327,329,SL,uncertain,crossover
sell,155.216,155.38500000000002,155.38500000000002,154.793,-1.0409224174037988,353,354,SL,uncertain,crossover
sell,154.494,154.043,154.674,154.043,5.555692428983141,378,384,TP,strong_trend,pullback
sell,154.053,154.24699999999999,154.24699999999999,153.56799999999998,-2.3898100470569417,385,387,SL,strong_trend,pullback
sell,154.419,153.912,154.622,153.912,6.2455345044224435,387,396,TP,strong_trend,pullback
sell,154.089,154.295,154.295,153.573,-1.2688166744683835,396,398,SL,strong_trend,pullback
buy,154.838,154.65699999999998,154.65699999999998,155.292,-1.1148340683437115,406,409,SL,uncertain,crossover
sell,154.646,154.10299999999998,154.863,154.10299999999998,3.344502205030959,432,434,TP,uncertain,crossover
sell,154.649,154.883,154.883,154.062,-1.4412771933282964,436,437,SL,strong_trend,pullback
sell,154.952,155.191,155.191,154.355,-1.4720737145532308,437,442,SL,strong_trend,pullback
sell,155.264,155.306,155.49300000000002,154.691,-0.2586923181157555,442,443,REVERSAL,strong_trend,pullback
buy,155.306,155.083,155.083,155.863,-1.3735248466334056,443,444,SL,uncertain,crossover
sell,154.559,154.089,154.74699999999999,154.089,2.8948729951464616,459,466,TP,uncertain,crossover
sell,153.042,152.529,153.247,152.529,3.159723077681178,480,482,TP,strong_trend,pullback
sell,152.078,151.606,152.267,151.606,2.9071916036365053,504,509,TP,strong_trend,pullback
sell,151.525,151.02100000000002,151.726,151.02100000000002,3.1042893394761557,511,515,TP,strong_trend,pullback
sell,151.214,151.404,151.404,150.738,-1.1702678065485583,515,516,SL,strong_trend,pullback
sell,151.569,151.767,151.767,151.07299999999998,-1.2195422405085585,516,520,SL,strong_trend,pullback
partial,151.946,151.47919243395702,152.153,151.428,2.8752098231230976,528,529,SCALE_OUT,strong_trend,
sell,151.946,151.428,151.946,151.428,0.0,528,530,TP,strong_trend,pullback
sell,151.383,151.608,151.608,150.82000000000002,-1.3858434551232746,530,532,SL,strong_trend,pullback
sell,151.383,151.633,151.633,150.757,-1.5398260612481216,533,538,SL,strong_trend,pullback
sell,151.87,152.106,152.106,151.279,-1.4535958018181652,538,540,SL,strong_trend,pullback
sell,152.002,152.164,152.23100000000002,151.428,-0.9978088275147067,540,546,REVERSAL,strong_trend,pullback
buy,152.164,151.962,151.962,152.66899999999998,-1.244179457488471,546,552,SL,uncertain,crossover
sell,151.604,151.786,151.786,151.14800000000002,-1.1209933725885584,554,556,SL,uncertain,crossover
buy,151.99,151.83800000000002,151.83800000000002,152.37,-0.9362142452387766,560,562,SL,uncertain,crossover
sell,151.787,151.93200000000002,151.93200000000002,151.423,-0.8930991155239736,562,564,SL,uncertain,crossover
buy,151.964,151.822,151.822,152.32,-0.8746212027889078,565,571,SL,uncertain,crossover
buy,153.551,153.393,153.393,153.94799999999998,-0.9731700707087331,595,599,SL,strong_trend,pullback
buy,153.556,153.40200000000002,153.40200000000002,153.941,-0.9485328537288205,599,600,SL,strong_trend,pullback
buy,154.349,154.143,154.143,154.86499999999998,-1.2688166744683835,604,611,SL,strong_trend,pullback
buy,154.532,154.351,154.351,154.984,-1.1148340683437115,611,612,SL,strong_trend,pullback
buy,154.252,154.06300000000002,154.06300000000002,154.72500000000002,-1.1641085023035365,612,617,SL,strong_trend,pullback
sell,153.134,153.33499999999998,153.33499999999998,152.631,-1.2380201532434492,626,629,SL,strong_trend,crossover
sell,153.263,152.792,153.451,152.792,2.9010322993914834,629,630,TP,strong_trend,pullback
