type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,0.378902,0.3588157975040957,0.3853404791629489,0.34542500000000004,20.086202495904313,310,330,SCALE_OUT,strong_trend,
sell,0.378902,0.36950047640158173,0.36950047640158173,0.34542500000000004,0.0,310,344,SL,strong_trend,pullback
buy,0.347966,0.3559777,0.3426249,0.3559777,8.011700000000008,357,360,TP,ranging,mean_reversion
buy,0.345032,0.3518555,0.340483,0.3518555,6.823499999999982,394,397,TP,ranging,mean_reversion
buy,0.343362,0.3406298,0.3406298,0.3474603,-2.732200000000018,439,440,SL,ranging,mean_reversion
sell,0.252612,0.2575118,0.2575118,0.2403625,-4.89980000000001,705,717,SL,strong_trend,pullback
sell,0.250457,0.253301,0.253301,0.24334699999999998,-2.8440000000000127,765,766,SL,strong_trend,pullback
partial,0.259277,0.2534960652719008,0.2631309,0.24964219999999998,5.780934728099208,813,817,SCALE_OUT,strong_trend,
sell,0.259277,0.24964219999999998,0.259277,0.24964219999999998,0.0,813,818,TP,strong_trend,pullback
sell,0.252037,0.25586190000000003,0.25586190000000003,0.24247470000000002,-3.82490000000002,819,821,SL,strong_trend,pullback
sell,0.252087,0.25597570000000003,0.25597570000000003,0.2423652,-3.8887000000000222,821,834,SL,strong_trend,pullback
buy,0.273336,0.2693858,0.2693858,0.2832117,-3.950200000000015,885,886,SL,strong_trend,crossover
buy,0.266896,0.26408590000000004,0.26408590000000004,0.27392120000000003,-2.8100999999999816,939,945,SL,strong_trend,pullback
