ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
15,60,1.5,2.0,28,0.6,1.2021909289819834,9131.087022387259,11953.241978566104,0.45255474452554745,137,1.1481422142563629,0.5962402903592048
15,60,1.5,2.0,28,0.55,1.2021909289819834,9131.087022387259,11953.241978566104,0.45255474452554745,137,1.1481422142563629,0.5962402903592048
15,60,1.5,2.0,28,0.65,1.2021909289819834,9131.087022387259,11953.241978566104,0.45255474452554745,137,1.1481422142563629,0.5962402903592048
12,48,1.5,2.0,25,0.55,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
12,48,1.5,2.0,25,0.6,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
12,48,1.5,2.0,25,0.65,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
12,48,1.5,2.0,28,0.55,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
12,48,1.5,2.0,28,0.6,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
12,48,1.5,2.0,28,0.65,1.1589876155099343,7379.541681962526,9894.622821617173,0.4397163120567376,141,1.1311529915634397,0.5962402903592048
10,40,2.0,5.0,25,0.55,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
10,40,2.0,5.0,25,0.6,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
10,40,2.0,5.0,25,0.65,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
10,40,2.0,5.0,28,0.6,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
10,40,2.0,5.0,28,0.55,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
10,40,2.0,5.0,28,0.65,1.314002220644271,20319.52344427909,12749.809905468603,0.432,125,1.0716006715964261,0.5962402903592048
15,60,1.5,2.0,25,0.55,1.153313792127821,7217.187711147213,11953.241978566104,0.45255474452554745,137,1.0482671747331382,0.5962402903592048
15,60,1.5,2.0,25,0.6,1.153313792127821,7217.187711147213,11953.241978566104,0.45255474452554745,137,1.0482671747331382,0.5962402903592048
15,60,1.5,2.0,25,0.65,1.153313792127821,7217.187711147213,11953.241978566104,0.45255474452554745,137,1.0482671747331382,0.5962402903592048
12,48,2.0,2.5,25,0.55,0.9207970654525075,-4355.694407113766,14578.7934807376,0.45454545454545453,143,0.9933469479974276,0.5962402903592048
12,48,2.0,2.5,25,0.6,0.9207970654525075,-4355.694407113766,14578.7934807376,0.45454545454545453,143,0.9933469479974276,0.5962402903592048
12,48,2.0,2.5,25,0.65,0.9207970654525075,-4355.694407113766,14578.7934807376,0.45454545454545453,143,0.9933469479974276,0.5962402903592048
12,48,2.0,2.5,28,0.6,0.9651034344235244,-1831.002266193686,14578.7934807376,0.45454545454545453,143,0.9737878805879902,0.5962402903592048
12,48,2.0,2.5,28,0.55,0.9651034344235244,-1831.002266193686,14578.7934807376,0.45454545454545453,143,0.9737878805879902,0.5962402903592048
12,48,2.0,2.5,28,0.65,0.9651034344235244,-1831.002266193686,14578.7934807376,0.45454545454545453,143,0.9737878805879902,0.5962402903592048
15,60,2.0,2.0,28,0.55,1.5162495652185053,17826.66818437716,12304.97099097923,0.4966442953020134,149,0.9380831984245332,0.5962402903592048
15,60,2.0,2.0,28,0.6,1.5162495652185053,17826.66818437716,12304.97099097923,0.4966442953020134,149,0.9380831984245332,0.5962402903592048
15,60,2.0,2.0,28,0.65,1.5162495652185053,17826.66818437716,12304.97099097923,0.4966442953020134,149,0.9380831984245332,0.5962402903592048
12,48,2.0,2.0,28,0.55,1.1094700566523577,4847.5548926738265,12304.970990979287,0.46794871794871795,156,0.8454017472834616,0.5962402903592048
12,48,2.0,2.0,28,0.6,1.1094700566523577,4847.5548926738265,12304.970990979287,0.46794871794871795,156,0.8454017472834616,0.5962402903592048
12,48,2.0,2.0,28,0.65,1.1094700566523577,4847.5548926738265,12304.970990979287,0.46794871794871795,156,0.8454017472834616,0.5962402903592048
15,60,2.0,2.0,25,0.55,1.412944182309743,15301.97604345708,12304.970990979287,0.4966442953020134,149,0.7867232631595301,0.5962402903592048
15,60,2.0,2.0,25,0.65,1.412944182309743,15301.97604345708,12304.970990979287,0.4966442953020134,149,0.7867232631595301,0.5962402903592048
15,60,2.0,2.0,25,0.6,1.412944182309743,15301.97604345708,12304.970990979287,0.4966442953020134,149,0.7867232631595301,0.5962402903592048
12,48,2.0,2.0,25,0.55,1.0496267052756396,2322.862751753747,12304.970990979287,0.46794871794871795,156,0.7757941252799022,0.5962402903592048
