type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,3591.73,3637.88,3637.88,3499.5190000000002,-4344.53566458433,305,307,SL,strong_trend,pullback
partial,3611.59,3570.7557153432526,3652.424,3529.922,1263.8211101263355,312,312,SCALE_OUT,strong_trend,
sell,3611.59,3529.922,3611.59,3529.922,5825.300228837405,312,313,TP,strong_trend,pullback
sell,3635.98,3683.7980000000002,3683.7980000000002,3540.344,-4360.585412515672,316,321,SL,strong_trend,pullback
sell,3689.74,3727.14,3743.017,3583.1859999999997,-2304.932572653254,324,324,REVERSAL,strong_trend,pullback
buy,3727.14,3673.929,3673.929,3833.563,-1580.6861716036708,325,331,SL,uncertain,crossover
sell,3634.88,3686.102,3686.102,3531.895,-2133.6415646545247,337,340,SL,uncertain,crossover
partial,3721.61,3768.007599338857,3674.8630000000003,3814.0550000000003,627.2955430613426,353,357,SCALE_OUT,uncertain,
buy,3721.61,3734.080745044575,3734.080745044575,3814.0550000000003,361.9025867038348,353,366,SL,uncertain,crossover
buy,3792.82,3763.9049999999997,3763.9049999999997,3850.681,-4332.359167101452,385,386,SL,strong_trend,pullback
buy,3769.64,3826.5769999999998,3741.517,3826.5769999999998,8190.830748264376,387,389,TP,strong_trend,pullback
partial,3819.82,3850.333303093622,3789.277,3880.816,1265.9969453543663,395,395,SCALE_OUT,strong_trend,
buy,3819.82,3819.82,3819.82,3880.816,-96.45613091056109,395,396,SL,strong_trend,pullback
partial,3838.6,3870.0715215450105,3807.299,3901.713,317.2329371737063,397,401,SCALE_OUT,strong_trend,
buy,3838.6,3901.713,3841.828563496262,3901.713,1460.362565980719,397,405,TP,strong_trend,pullback
partial,3880.31,3913.3734148212825,3847.247,3946.436,318.400684728951,407,408,SCALE_OUT,strong_trend,
buy,3880.31,3891.4778807634248,3891.4778807634248,3946.436,228.45269986769483,407,410,SL,strong_trend,pullback
buy,3892.59,3859.348,3859.348,3959.9139999999998,-1084.6707602607908,411,414,SL,strong_trend,pullback
buy,3798.04,3761.843,3761.843,3870.435,-1088.6491995212525,423,427,SL,strong_trend,pullback
sell,3790.86,3830.558,3830.558,3712.304,-833.4201795625248,431,433,SL,strong_trend,pullback
buy,3877.84,3839.2160000000003,3839.2160000000003,3955.088,-1082.8240207931526,435,437,SL,strong_trend,crossover
sell,3823.9,3814.74,3859.885,3769.9230000000002,119.43427696290601,458,459,REVERSAL,uncertain,mean_reversion
buy,3861.55,3820.67,3820.67,3943.281,-539.7860832500493,478,488,SL,uncertain,crossover
buy,3767.64,3816.254,3735.2309999999998,3816.254,772.8345454345796,490,491,TP,uncertain,mean_reversion
partial,3703.87,3664.5204890386995,3743.099,3625.051,263.24822833109994,503,504,SCALE_OUT,strong_trend,
sell,3703.87,3625.051,3697.1577611928315,3625.051,1214.811649151803,503,506,TP,strong_trend,pullback
partial,3641.35,3602.1083427503686,3680.641,3562.917,317.07259057702106,511,512,SCALE_OUT,strong_trend,
sell,3641.35,3641.35,3641.35,3562.917,-18.78109769304903,511,513,SL,strong_trend,pullback
partial,3527.56,3482.344314683124,3572.775,3437.129,240.99960273894806,526,528,SCALE_OUT,strong_trend,
sell,3527.56,3520.13351494356,3520.13351494356,3437.129,80.05524737291903,526,529,CHANDELIER,strong_trend,pullback
partial,3518.12,3473.677662215345,3562.562,3429.236,317.31829178243447,530,532,SCALE_OUT,strong_trend,
sell,3518.12,3429.236,3490.0759932176024,3429.236,1465.0872137642905,530,539,TP,strong_trend,pullback
partial,3430.08,3386.156670813507,3464.733,3332.964,318.4441366020742,543,544,SCALE_OUT,strong_trend,
sell,3430.08,3418.673824243035,3418.673824243035,3332.964,176.13434139583413,543,547,SL,strong_trend,pullback
sell,3442.91,3484.846,3484.846,3358.228,-1081.0364396769785,549,556,SL,strong_trend,pullback
sell,3471.64,3501.647,3501.647,3411.6259999999997,-1095.6582018818249,561,565,SL,strong_trend,pullback
sell,3546.11,3576.244,3576.244,3500.909,-546.6488530233393,571,573,SL,uncertain,mean_reversion
sell,3540.25,3552.45,3570.58,3479.4700000000003,-459.23279574100735,575,577,REVERSAL,strong_trend,pullback
buy,3552.64,3609.096,3524.127,3609.096,2067.535949390091,578,583,TP,strong_trend,crossover
buy,3697.67,3666.139,3666.139,3760.732,-1093.569328988874,595,597,SL,strong_trend,pullback
buy,3651.61,3620.987,3620.987,3712.826,-1092.448359564715,598,601,SL,strong_trend,pullback
partial,3660.5,3693.0281543567708,3628.1220000000003,3725.706,316.49894189137945,604,604,SCALE_OUT,strong_trend,
buy,3660.5,3660.5,3660.5,3725.706,-22.626988255126967,604,606,SL,strong_trend,pullback
buy,3627.72,3592.433,3592.433,3698.414,-902.3667828183576,607,608,SL,strong_trend,pullback
partial,3569.5,3608.630688300886,3530.37,3647.761,223.43623019805935,614,617,SCALE_OUT,strong_trend,
buy,3569.5,3569.5,3569.5,3647.761,-13.261348026232495,614,618,SL,strong_trend,pullback
buy,3576.26,3583.1,3537.978,3653.095,125.63858883816025,619,621,REVERSAL,strong_trend,pullback
sell,3583.05,3618.961,3618.961,3511.3779999999997,-1085.4450077799656,622,623,SL,strong_trend,crossover
buy,3638.0,3599.405,3599.405,3715.251,-1078.8641432167365,624,630,SL,strong_trend,crossover
