type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,2742.195,2738.1620000000003,2738.1620000000003,2755.641,-100.82499999999754,306,310,SL,strong_trend,pullback
buy,2741.065,2753.832,2737.235,2753.832,383.00999999999476,310,316,TP,strong_trend,pullback
partial,2759.105,2764.6272416451297,2756.651,2767.286,77.31138303181616,331,333,SCALE_OUT,strong_trend,
buy,2759.105,2760.2318859714464,2760.2318859714464,2767.286,37.18723705773209,331,335,SL,strong_trend,pullback
partial,2760.115,2768.060763837259,2756.584,2771.886,55.62034686081416,347,355,SCALE_OUT,strong_trend,
buy,2760.115,2771.886,2760.115,2771.886,176.56500000000278,347,356,TP,strong_trend,pullback
partial,2786.553,2797.957559040609,2781.4849999999997,2803.448,57.02279520304501,400,402,SCALE_OUT,strong_trend,
buy,2786.553,2803.448,2789.1060227832454,2803.448,185.8449999999998,400,405,TP,strong_trend,pullback
buy,2815.665,2810.9049999999997,2810.9049999999997,2831.534,-114.24000000000524,422,423,SL,strong_trend,pullback
buy,2814.945,2830.8650000000002,2810.1690000000003,2830.8650000000002,382.08000000000175,425,430,TP,strong_trend,pullback
sell,2880.24,2868.243,2888.238,2868.243,95.97599999999875,501,502,TP,uncertain,mean_reversion
buy,2884.725,2904.398,2878.824,2904.398,413.1330000000048,568,571,TP,strong_trend,pullback
buy,2897.775,2917.5750000000003,2891.835,2917.5750000000003,455.4000000000042,574,581,TP,strong_trend,pullback
sell,2932.705,2939.264,2939.264,2922.8669999999997,-19.67700000000059,661,669,SL,uncertain,mean_reversion
buy,2929.225,2924.725,2924.725,2944.227,-36.0,670,671,SL,strong_trend,pullback
partial,2928.645,2938.660320516293,2924.194,2943.482,20.030641032585663,671,676,SCALE_OUT,strong_trend,
buy,2928.645,2943.482,2928.645,2943.482,89.02199999999993,671,677,TP,strong_trend,pullback
buy,2933.415,2929.018,2929.018,2948.072,-30.778999999999545,680,683,SL,strong_trend,pullback
buy,2929.115,2923.4979999999996,2923.4979999999996,2947.839,-28.085000000000946,723,729,SL,strong_trend,pullback
buy,2928.515,2939.772,2921.0099999999998,2939.772,22.514000000000124,772,774,TP,uncertain,mean_reversion
buy,2899.205,2912.319,2890.462,2912.319,26.228000000000065,931,935,TP,uncertain,mean_reversion
sell,3051.195,3041.3160000000003,3057.781,3041.3160000000003,29.636999999999716,1277,1280,TP,uncertain,mean_reversion
buy,3106.505,3121.954,3096.206,3121.954,15.44900000000007,1352,1359,TP,uncertain,mean_reversion
sell,3162.52,3142.523,3175.851,3142.523,19.996999999999844,1381,1382,TP,uncertain,mean_reversion
sell,3025.385,3043.6580000000004,3043.6580000000004,2964.4730000000004,-18.27300000000014,1430,1433,SL,strong_trend,pullback
partial,3031.645,2993.349078249254,3048.665,2974.911,38.29592175074595,1433,1443,SCALE_OUT,strong_trend,
sell,3031.645,2974.911,3031.645,2974.911,0.0,1433,1444,TP,strong_trend,pullback
sell,3066.865,3042.946,3082.8109999999997,3042.946,23.91899999999987,1485,1486,TP,uncertain,mean_reversion
partial,3080.065,3111.451193479451,3066.116,3126.563,31.386193479450867,1495,1499,SCALE_OUT,strong_trend,
buy,3080.065,3126.563,3080.065,3126.563,46.49800000000005,1495,1500,TP,strong_trend,crossover
partial,3296.255,3318.388903401195,3286.418,3329.045,22.133903401194857,1627,1628,SCALE_OUT,strong_trend,
buy,3296.255,3329.045,3308.0564923477946,3329.045,98.36999999999989,1627,1633,TP,strong_trend,pullback
sell,3331.585,3346.85,3346.85,3280.7,-30.529999999999745,1704,1705,SL,strong_trend,pullback
partial,3357.155,3321.3167335385447,3373.083,3304.0620000000004,35.83826646145553,1705,1707,SCALE_OUT,strong_trend,
sell,3357.155,3341.023706679921,3341.023706679921,3304.0620000000004,16.131293320079294,1705,1723,SL,strong_trend,pullback
buy,3281.055,3307.7889999999998,3263.2329999999997,3307.7889999999998,26.733999999999924,1740,1746,TP,uncertain,mean_reversion
sell,3335.125,3351.444,3351.444,3310.647,-16.31899999999996,1767,1769,SL,uncertain,mean_reversion
sell,3344.815,3323.002,3359.357,3323.002,21.813000000000102,1972,1978,TP,uncertain,mean_reversion
partial,3222.145,3200.3958221016155,3231.811,3189.924,21.74917789838446,2073,2080,SCALE_OUT,strong_trend,
sell,3222.145,3189.924,3215.7452986856833,3189.924,64.442,2073,2082,TP,strong_trend,pullback
buy,3206.395,3224.449,3194.359,3224.449,18.054000000000087,2120,2125,TP,uncertain,mean_reversion
buy,3297.037,3286.9049999999997,3286.9049999999997,3330.812,-20.264000000000124,2178,2179,SL,strong_trend,pullback
partial,3294.545,3317.5581236994453,3284.317,3328.638,23.01312369944526,2179,2192,SCALE_OUT,strong_trend,
buy,3294.545,3328.638,3294.545,3328.638,68.18599999999968,2179,2193,TP,strong_trend,pullback
buy,3301.801,3295.2039999999997,3295.2039999999997,3323.792,-32.98500000000104,2254,2256,SL,strong_trend,pullback
buy,3385.63,3378.503,3378.503,3409.387,-28.50799999999981,2584,2589,SL,strong_trend,pullback
buy,3357.42,3372.736,3347.21,3372.736,30.631999999999607,2627,2630,TP,ranging,mean_reversion
buy,3333.36,3328.417,3328.417,3349.8360000000002,-29.658000000001266,2831,2832,SL,strong_trend,pullback
partial,3334.598,3345.9058910580147,3329.573,3351.35,22.61578211602955,2832,2836,SCALE_OUT,strong_trend,
buy,3334.598,3339.3411791355475,3339.3411791355475,3351.35,23.715895677737535,2832,2837,CHANDELIER,strong_trend,pullback
partial,3337.45,3349.54140508842,3332.0769999999998,3355.363,24.182810176840576,2838,2842,SCALE_OUT,strong_trend,
buy,3337.45,3355.363,3343.754601134395,3355.363,71.65200000000003,2838,2844,TP,strong_trend,pullback
buy,3313.155,3326.635,3304.168,3326.635,26.960000000000036,3078,3080,TP,uncertain,mean_reversion
sell,3359.975,3349.8269999999998,3366.74,3349.8269999999998,20.296000000000276,3101,3108,TP,uncertain,mean_reversion
