type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,44797.0,44714.0,44714.0,44964.0,-231.78599920000002,479,480,SL,strong_trend,pullback
buy,44702.0,44617.0,44617.0,44873.0,-237.371204,480,481,SL,strong_trend,pullback
partial,44657.0,44750.39948776502,44564.0,44843.0,260.8276336913611,481,482,SCALE_OUT,strong_trend,
buy,44657.0,44657.0,44657.0,44843.0,0.0,481,483,SL,strong_trend,pullback
partial,44764.0,44850.21675892639,44678.0,44936.0,240.7691278980631,487,499,SCALE_OUT,strong_trend,
buy,44764.0,44764.0,44764.0,44936.0,0.0,487,500,SL,strong_trend,pullback
partial,44445.0,44363.047642053425,44526.0,44282.0,228.8603514872642,531,544,SCALE_OUT,strong_trend,
sell,44445.0,44409.06932005777,44409.06932005777,44282.0,0.0,531,545,CHANDELIER,strong_trend,crossover
buy,44598.0,44543.0,44543.0,44709.0,-153.593132,559,563,SL,uncertain,crossover
sell,44269.0,44354.0,44354.0,44098.0,-237.371204,568,569,SL,uncertain,crossover
sell,44582.0,44599.1568310783,44599.1568310783,44424.0,-47.91220764564628,684,698,CHANDELIER,strong_trend,pullback
partial,43038.0,42851.53655827687,43190.70519035437,42666.0,520.718254868268,914,926,SCALE_OUT,strong_trend,
sell,43038.0,42666.0,43038.0,42666.0,0.0,914,927,TP,strong_trend,pullback
sell,41580.0,41696.0,41696.0,41348.0,-323.9418784,1120,1126,SL,strong_trend,pullback
buy,42010.0,41877.0,41877.0,42276.0,-371.4161192,1165,1167,SL,uncertain,crossover
partial,41582.0,41461.31921430303,41702.0,41341.0,337.01345177123875,1306,1307,SCALE_OUT,strong_trend,
sell,41582.0,41341.0,41582.0,41341.0,0.0,1306,1308,TP,strong_trend,crossover
sell,41905.0,42027.0,42027.0,41661.0,-340.6974928,1336,1340,SL,strong_trend,pullback
sell,38425.0,38950.0,38950.0,37375.0,-1466.1162600000002,1448,1459,SL,strong_trend,pullback
