type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,49353.0,49447.0,49478.13640217969,49095.0,-264.00059595,396,406,REVERSAL,ranging,mean_reversion
partial,49628.0,49494.28557157578,49761.0,49428.0,373.5522623397549,442,443,SCALE_OUT,ranging,
sell,49628.0,49428.0,49628.0,49428.0,0.0,442,444,TP,ranging,mean_reversion
buy,48941.0,49184.0,48779.0,49184.0,678.8586752999998,465,466,TP,ranging,mean_reversion
partial,50332.0,50246.85841873562,50417.0,50205.0,237.85638300446968,574,578,SCALE_OUT,ranging,
sell,50332.0,50332.0,50332.0,50205.0,0.0,574,579,SL,ranging,mean_reversion
buy,49464.0,49679.0,49321.0,49679.0,600.6362765,582,583,TP,ranging,mean_reversion
partial,49641.0,49791.22756457867,49491.0,49866.0,419.684302400916,583,584,SCALE_OUT,ranging,
buy,49641.0,49641.0,49641.0,49866.0,0.0,583,585,SL,ranging,mean_reversion
buy,49645.0,49483.0,49483.0,49969.0,-452.57245019999993,604,608,SL,strong_trend,pullback
sell,49499.0,49663.0,49663.0,49171.0,-458.1597644,608,619,SL,weak_trend,crossover
