ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
10,40,2.0,5.0,25,0.6,0.8562590686500804,-9532.98366947514,25123.13974241214,0.38461538461538464,91,0.3583659055402373,0.9909499134713056
10,40,2.0,5.0,28,0.65,0.8562590686500804,-9532.98366947514,25123.13974241214,0.38461538461538464,91,0.3583659055402373,0.9909499134713056
10,40,2.0,5.0,28,0.55,0.8562590686500804,-9532.98366947514,25123.13974241214,0.38461538461538464,91,0.3583659055402373,0.9909499134713056
10,40,2.0,5.0,28,0.6,0.8562590686500804,-9532.98366947514,25123.13974241214,0.38461538461538464,91,0.3583659055402373,0.9909499134713056
10,40,2.0,5.0,25,0.65,0.8562590686500804,-9532.98366947514,25123.13974241214,0.38461538461538464,91,0.3583659055402373,0.9909499134713056
12,48,1.5,5.0,25,0.55,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
12,48,1.5,5.0,25,0.6,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
12,48,1.5,5.0,25,0.65,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
12,48,1.5,5.0,28,0.55,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
12,48,1.5,5.0,28,0.6,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
12,48,1.5,5.0,28,0.65,0.9425237295919419,-3716.396811692384,17122.465329657192,0.3614457831325301,83,0.35829301952586745,0.9909499134713056
8,32,1.5,5.0,25,0.65,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
8,32,1.5,5.0,28,0.55,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
8,32,1.5,5.0,25,0.55,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
8,32,1.5,5.0,25,0.6,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
8,32,1.5,5.0,28,0.6,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
8,32,1.5,5.0,28,0.65,0.9653375458158503,-2262.778162026662,16725.359247059096,0.35365853658536583,82,0.3447077106303188,0.9909499134713056
12,48,2.0,5.0,25,0.55,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
12,48,2.0,5.0,25,0.6,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
12,48,2.0,5.0,25,0.65,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
12,48,2.0,5.0,28,0.55,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
12,48,2.0,5.0,28,0.6,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
12,48,2.0,5.0,28,0.65,0.8288471352699103,-11674.686605604817,30696.58385626576,0.4,90,0.34363145126128963,0.9909499134713056
15,60,2.0,5.0,25,0.55,0.8704161083669216,-9184.111241664375,31841.18156861345,0.40625,96,0.3032102433856779,0.9909499134713056
