type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,676.24,667.940954463937,679.69,665.87,0.0,300,302,SCALE_OUT,strong_trend,
sell,676.24,665.87,672.9026642888299,665.87,0.0,300,307,TP,strong_trend,pullback
sell,670.48,660.32,673.86,660.32,0.0,308,309,TP,strong_trend,pullback
sell,670.66,658.52,671.7544884451238,658.52,0.0,315,336,TP,strong_trend,pullback
sell,661.02,651.3199999999999,664.25,651.3199999999999,0.0,351,354,TP,strong_trend,pullback
sell,658.02,646.46,661.87,646.46,0.0,354,355,TP,strong_trend,pullback
sell,651.45,634.7529708910663,634.7529708910663,539.1700000000001,0.0,357,387,CHANDELIER,strong_trend,pullback
sell,637.3,645.06,645.06,614.02,-0.0,387,395,SL,strong_trend,pullback
sell,656.42,659.65,659.65,646.7299999999999,-0.0,417,427,SL,strong_trend,pullback
buy,672.83,677.2907571388916,677.2907571388916,684.4000000000001,0.0,428,448,SL,strong_trend,crossover
buy,705.53,703.7099999999999,703.7099999999999,711.01,-0.0,493,496,SL,strong_trend,pullback
buy,709.56,705.05,705.05,723.0999999999999,-0.0,499,508,SL,strong_trend,pullback
partial,706.58,714.8083743558343,710.3273298902947,716.86,0.0,508,522,SCALE_OUT,strong_trend,
buy,706.58,711.6317433560413,711.6317433560413,716.86,0.0,508,525,SL,strong_trend,pullback
buy,711.53,709.54,709.54,717.52,-0.0,525,526,SL,strong_trend,pullback
buy,710.45,708.4200000000001,708.4200000000001,716.5600000000001,-0.0,526,537,SL,strong_trend,pullback
partial,710.52,714.6237753875139,708.8199999999999,715.64,0.0,537,539,SCALE_OUT,strong_trend,
buy,710.52,710.52,710.52,715.64,0.0,537,540,SL,strong_trend,pullback
buy,717.54,715.5899999999999,715.5899999999999,723.4,-0.0,555,556,SL,strong_trend,pullback
buy,716.49,722.41,714.52,722.41,0.0,556,560,TP,strong_trend,pullback
buy,731.99,735.9958348048758,735.9958348048758,743.92,0.0,577,595,SL,strong_trend,pullback
buy,732.04,738.64,729.8399999999999,738.64,0.0,598,601,TP,strong_trend,pullback
buy,740.23,737.86,737.86,747.36,-0.0,618,623,SL,strong_trend,pullback
buy,740.41,738.02,738.02,747.5899999999999,-0.0,623,624,SL,strong_trend,pullback
buy,738.28,735.8,735.8,745.72,-0.0,624,625,SL,strong_trend,pullback
buy,736.23,732.66,732.66,746.95,-0.0,625,626,SL,strong_trend,pullback
buy,736.41,732.63,732.63,747.77,-0.0,626,631,SL,strong_trend,pullback
buy,736.07,732.58,732.58,746.5400000000001,-0.0,633,636,SL,strong_trend,pullback
partial,733.75,741.5762749764376,730.49,743.53,0.0,636,639,SCALE_OUT,strong_trend,
buy,733.75,743.53,736.6789560761185,743.53,0.0,636,648,TP,strong_trend,pullback
partial,740.79,747.6656891529015,737.93,749.38,0.0,649,651,SCALE_OUT,strong_trend,
buy,740.79,749.38,743.1217860156702,749.38,0.0,649,658,TP,strong_trend,pullback
buy,749.05,757.16,747.2361964166105,757.16,0.0,667,679,TP,strong_trend,pullback
partial,754.14,757.9537370730322,752.56,758.9,0.0,708,713,SCALE_OUT,strong_trend,
buy,754.14,754.14,754.14,758.9,0.0,708,714,SL,strong_trend,pullback
buy,744.34,741.58,741.58,752.63,-0.0,728,729,SL,strong_trend,pullback
partial,737.72,730.0988347590013,740.89,728.2,0.0,729,730,SCALE_OUT,strong_trend,
sell,737.72,728.2,737.72,728.2,0.0,729,731,TP,strong_trend,crossover
sell,736.71,720.6500000000001,742.0600000000001,720.6500000000001,0.0,733,734,TP,strong_trend,pullback
sell,737.24,729.5083691959962,729.5083691959962,715.61,0.0,734,735,CHANDELIER,strong_trend,pullback
sell,735.7,742.73,742.73,714.59,-0.0,735,751,SL,strong_trend,pullback
buy,754.43,749.62,749.62,768.8599999999999,-0.0,762,771,SL,strong_trend,crossover
buy,749.01,745.72,745.72,758.9,-0.0,771,775,SL,strong_trend,pullback
buy,746.05,742.9,742.9,755.51,-0.0,775,776,SL,strong_trend,pullback
buy,744.65,741.0799999999999,741.0799999999999,755.36,-0.0,777,791,SL,strong_trend,pullback
sell,735.92,722.4699999999999,740.4,722.4699999999999,0.0,793,819,TP,strong_trend,crossover
sell,736.81,721.81,741.81,721.81,0.0,819,820,TP,strong_trend,pullback
sell,737.82,733.9933061246106,733.9933061246106,718.57,0.0,820,821,CHANDELIER,strong_trend,pullback
sell,738.47,744.5500000000001,744.5500000000001,720.23,-0.0,821,827,SL,strong_trend,pullback
sell,743.25,747.71,747.71,729.85,-0.0,827,832,SL,strong_trend,pullback
sell,745.23,748.7,748.7,734.82,-0.0,833,835,SL,strong_trend,pullback
buy,748.76,745.51,745.51,758.52,-0.0,835,839,SL,strong_trend,crossover
buy,745.86,743.07,743.07,754.25,-0.0,839,843,SL,strong_trend,pullback
partial,742.1,749.2570714901003,739.12,751.0400000000001,0.0,843,847,SCALE_OUT,strong_trend,
buy,742.1,751.0400000000001,745.896482445061,751.0400000000001,0.0,843,850,TP,strong_trend,pullback
