type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,2086.475,2124.8849999999998,2124.8849999999998,2009.655,-107.26622423999957,731,744,SL,strong_trend,pullback
sell,1956.475,1980.981,1980.981,1907.462,-68.43702398400022,921,933,SL,strong_trend,crossover
sell,1962.025,1976.722,1976.722,1932.631,-82.08756561599938,1412,1413,SL,strong_trend,pullback
partial,2116.975,2098.910998367459,2135.0389999999998,2080.8469999999998,50.44668705513854,1742,1745,SCALE_OUT,strong_trend,
sell,2116.975,2080.8469999999998,2116.975,2080.8469999999998,100.89336499200043,1742,1746,TP,strong_trend,pullback
sell,1615.835,1634.309,1634.309,1578.887,-103.1833494719996,3595,3596,SL,strong_trend,pullback
sell,1654.735,1677.2109999999998,1677.2109999999998,1609.783,-125.53583212799933,3610,3617,SL,strong_trend,pullback
partial,1577.035,1553.9501414571423,1600.1190000000001,1530.866,64.46825339773135,4035,4039,SCALE_OUT,strong_trend,
sell,1577.035,1530.866,1577.035,1530.866,0.0,4035,4040,TP,strong_trend,pullback
