type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,162.686,162.157,162.89700000000002,162.157,3.258492716129209,308,309,TP,uncertain,crossover
sell,162.068,162.30900000000003,162.30900000000003,161.465,-1.484492900920964,312,313,SL,strong_trend,pullback
sell,162.213,161.599,162.458,161.599,3.782069050478946,313,323,TP,strong_trend,pullback
sell,161.503,161.66099999999997,161.66099999999997,161.10799999999998,-1.9464720194645608,363,364,SL,strong_trend,pullback
sell,161.585,161.743,161.743,161.18900000000002,-1.9464720194645608,365,367,SL,strong_trend,pullback
sell,161.093,160.673,161.261,160.673,5.174166127690874,375,381,TP,strong_trend,pullback
partial,160.732,160.32730730764308,160.911,160.283,2.4927943106157717,381,384,SCALE_OUT,strong_trend,
sell,160.732,160.732,160.732,160.283,0.0,381,385,SL,strong_trend,pullback
sell,160.646,160.85799999999998,160.85799999999998,160.11499999999998,-1.305860975083859,386,388,SL,strong_trend,pullback
sell,160.895,160.36800000000002,161.10600000000002,160.36800000000002,3.2461732729679813,388,392,TP,strong_trend,pullback
sell,160.074,160.27700000000002,160.27700000000002,159.566,-1.2504234808586836,397,399,SL,strong_trend,pullback
sell,160.643,160.861,160.861,160.097,-1.342819304567368,405,409,SL,strong_trend,pullback
buy,160.971,160.716,160.716,161.61,-1.5707290030490344,415,417,SL,uncertain,crossover
buy,160.24,159.906,159.906,161.07500000000002,-2.0573470079152623,444,449,SL,strong_trend,crossover
partial,159.338,158.85387822691015,159.553,158.801,2.982055333332344,469,478,SCALE_OUT,uncertain,
sell,159.338,159.33613986441395,159.33613986441395,158.801,0.0,469,480,CHANDELIER,uncertain,crossover
sell,158.68,158.904,158.904,158.119,-1.3797776340508767,485,488,SL,strong_trend,pullback
sell,157.886,157.422,158.071,157.422,2.8581108133912267,504,507,TP,strong_trend,pullback
sell,157.615,157.09400000000002,157.823,157.09400000000002,3.2092149434844726,508,511,TP,strong_trend,pullback
sell,157.417,156.90800000000002,157.62,156.90800000000002,3.1352982845174546,512,516,TP,strong_trend,pullback
sell,156.931,157.127,157.127,156.441,-1.207305429794561,516,517,SL,strong_trend,pullback
sell,157.39,157.595,157.595,156.878,-1.2627429240199115,517,523,SL,strong_trend,pullback
sell,156.409,155.733,156.679,155.733,4.163971788475086,535,538,TP,strong_trend,pullback
sell,156.615,156.876,156.876,155.96200000000002,-1.6076873325325431,541,545,SL,strong_trend,pullback
buy,157.279,157.667,157.124,157.667,2.389971973266841,576,579,TP,uncertain,crossover
