type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,3591.73,3637.88,3637.88,3499.5190000000002,-4252.722523037509,305,307,SL,strong_trend,pullback
partial,3611.59,3570.7557153432526,3652.424,3529.922,1264.2294529729031,312,312,SCALE_OUT,strong_trend,
sell,3611.59,3529.922,3611.59,3529.922,5898.879621942508,312,313,TP,strong_trend,pullback
sell,3635.98,3683.7980000000002,3683.7980000000002,3540.344,-4274.929222350019,316,321,SL,strong_trend,pullback
sell,3689.74,3727.14,3743.017,3583.1859999999997,-2247.7400150250055,324,324,REVERSAL,strong_trend,pullback
buy,3727.14,3673.929,3673.929,3833.563,-1553.2290972974938,325,331,SL,uncertain,crossover
sell,3634.88,3686.102,3686.102,3531.895,-2095.49203022749,337,340,SL,uncertain,crossover
partial,3721.61,3768.007599338857,3674.8630000000003,3814.0550000000003,628.2234950481198,353,357,SCALE_OUT,uncertain,
buy,3721.61,3734.080745044575,3734.080745044575,3814.0550000000003,394.07553550856585,353,366,SL,uncertain,crossover
buy,3792.82,3763.9049999999997,3763.9049999999997,3850.681,-4195.566536275061,385,386,SL,strong_trend,pullback
buy,3769.64,3826.5769999999998,3741.517,3826.5769999999998,8356.643453307486,387,389,TP,strong_trend,pullback
partial,3819.82,3850.333303093622,3789.277,3880.816,1269.6585417256008,395,395,SCALE_OUT,strong_trend,
buy,3819.82,3819.82,3819.82,3880.816,-2.4275e-05,395,396,SL,strong_trend,pullback
partial,3838.6,3870.0715215450105,3807.299,3901.713,318.1770828200566,397,401,SCALE_OUT,strong_trend,
buy,3838.6,3901.713,3841.828563496262,3901.713,1489.4667941000068,397,405,TP,strong_trend,pullback
partial,3880.31,3913.3734148212825,3847.247,3946.436,319.39258717358945,407,408,SCALE_OUT,strong_trend,
buy,3880.31,3891.4778807634248,3891.4778807634248,3946.436,251.72402677259544,407,410,SL,strong_trend,pullback
buy,3892.59,3859.348,3859.348,3959.9139999999998,-1057.095607950006,411,414,SL,strong_trend,pullback
buy,3798.04,3761.843,3761.843,3870.435,-1063.4678673450035,423,427,SL,strong_trend,pullback
sell,3790.86,3830.558,3830.558,3712.304,-816.1908851399971,431,433,SL,strong_trend,pullback
buy,3877.84,3839.2160000000003,3839.2160000000003,3955.088,-1059.4563268574943,435,437,SL,strong_trend,crossover
sell,3823.9,3814.74,3859.885,3769.9230000000002,134.56039632750455,458,459,REVERSAL,uncertain,mean_reversion
buy,3861.55,3820.67,3820.67,3943.281,-528.9872032350014,478,488,SL,uncertain,crossover
buy,3767.64,3816.254,3735.2309999999998,3816.254,792.4081959250005,490,491,TP,uncertain,mean_reversion
partial,3703.87,3664.5204890386995,3743.099,3625.051,264.4287136599389,503,504,SCALE_OUT,strong_trend,
sell,3703.87,3625.051,3697.1577611928315,3625.051,1235.8819160799997,503,506,TP,strong_trend,pullback
partial,3641.35,3602.1083427503686,3680.641,3562.917,318.6422568670063,511,512,SCALE_OUT,strong_trend,
sell,3641.35,3641.35,3641.35,3562.917,-4.7325e-06,511,513,SL,strong_trend,pullback
partial,3527.56,3482.344314683124,3572.775,3437.129,242.35607329845433,526,528,SCALE_OUT,strong_trend,
sell,3527.56,3520.13351494356,3520.13351494356,3437.129,92.83106008050018,526,529,CHANDELIER,strong_trend,pullback
partial,3518.12,3473.677662215345,3562.562,3429.236,318.65156191597407,530,532,SCALE_OUT,strong_trend,
sell,3518.12,3429.236,3490.0759932176024,3429.236,1487.9181558150003,530,539,TP,strong_trend,pullback
partial,3430.08,3386.156670813507,3464.733,3332.964,319.761836477669,543,544,SCALE_OUT,strong_trend,
sell,3430.08,3418.673824243035,3418.673824243035,3332.964,193.90498361840136,543,547,SL,strong_trend,pullback
sell,3442.91,3484.846,3484.846,3358.228,-1060.9808063250039,549,556,SL,strong_trend,pullback
sell,3471.64,3501.647,3501.647,3411.6259999999997,-1065.5485788775022,561,565,SL,strong_trend,pullback
sell,3546.11,3576.244,3576.244,3500.909,-531.5637644100002,571,573,SL,uncertain,mean_reversion
sell,3540.25,3552.45,3570.58,3479.4700000000003,-426.6340087424936,575,577,REVERSAL,strong_trend,pullback
buy,3552.64,3609.096,3524.127,3609.096,2115.406310632505,578,583,TP,strong_trend,crossover
buy,3697.67,3666.139,3666.139,3760.732,-1065.7478084499983,595,597,SL,strong_trend,pullback
buy,3651.61,3620.987,3620.987,3712.826,-1063.8430286850016,598,601,SL,strong_trend,pullback
partial,3660.5,3693.0281543567708,3628.1220000000003,3725.706,318.4506311527857,604,604,SCALE_OUT,strong_trend,
buy,3660.5,3660.5,3660.5,3725.706,-5.7075e-06,604,606,SL,strong_trend,pullback
buy,3627.72,3592.433,3592.433,3698.414,-882.5278762524953,607,608,SL,strong_trend,pullback
partial,3569.5,3608.630688300886,3530.37,3647.761,224.61015084708592,614,617,SCALE_OUT,strong_trend,
buy,3569.5,3569.5,3569.5,3647.761,-3.3474999999999997e-06,614,618,SL,strong_trend,pullback
buy,3576.26,3583.1,3537.978,3653.095,147.88079459499332,619,621,REVERSAL,strong_trend,pullback
sell,3583.05,3618.961,3618.961,3511.3779999999997,-1062.2473873949884,622,623,SL,strong_trend,crossover
buy,3638.0,3599.405,3599.405,3715.251,-1057.8889568524946,624,630,SL,strong_trend,crossover
partial,3817.58,3854.6579133642244,3780.683,3891.9150000000004,317.0161592641196,659,661,SCALE_OUT,strong_trend,
buy,3817.58,3891.9150000000004,3832.635564260705,3891.9150000000004,1482.2398950150098,659,664,TP,strong_trend,pullback
buy,3888.0,3965.495,3849.253,3965.495,2120.263193159997,668,669,TP,strong_trend,pullback
buy,3914.52,3989.9880000000003,3876.666,3989.9880000000003,2126.6882329550085,673,679,TP,strong_trend,pullback
partial,3955.14,3998.2027894979633,3912.078,4041.265,320.8177817598275,682,683,SCALE_OUT,strong_trend,
buy,3955.14,4041.265,3955.14,4041.265,1496.8524956550002,682,684,TP,strong_trend,pullback
buy,4023.5,4099.938,3985.281,4099.938,2145.614652982503,689,694,TP,strong_trend,pullback
partial,4165.9,4205.291076110364,4126.509,4244.682,323.0068241049876,704,705,SCALE_OUT,strong_trend,
buy,4165.9,4244.682,4180.571954772597,4244.682,1508.675295212503,704,708,TP,strong_trend,pullback
partial,4198.24,4242.4108178181,4154.07,4286.581,324.21380278485884,725,731,SCALE_OUT,strong_trend,
buy,4198.24,4202.260222093173,4202.260222093173,4286.581,68.90660239199016,725,735,SL,strong_trend,pullback
sell,4306.6,4348.1269999999995,4348.1269999999995,4244.26,-540.6815432549887,740,742,SL,uncertain,mean_reversion
partial,4319.68,4278.366731441394,4361.513,4258.231,161.9480127497358,743,745,SCALE_OUT,uncertain,
sell,4319.68,4258.231,4319.68,4258.231,562.8728377100048,743,746,TP,uncertain,mean_reversion
sell,4383.38,4435.265,4435.265,4304.602,-537.5286025900023,776,777,SL,uncertain,mean_reversion
partial,4625.34,4673.6482288611705,4577.312,4722.236,324.63129794706504,795,795,SCALE_OUT,strong_trend,
buy,4625.34,4722.236,4642.447364937548,4722.236,1518.360316082496,795,798,TP,strong_trend,pullback
buy,4670.2,4618.245,4618.245,4774.531,-1082.2226552074985,800,801,SL,strong_trend,pullback
partial,4730.7,4784.440279795372,4666.280000000001,4827.5,325.12869276199973,807,808,SCALE_OUT,strong_trend,
buy,4730.7,4730.7,4730.7,4827.5,-3.5250000000000006e-06,807,810,SL,strong_trend,pullback
partial,4719.68,4775.379523407842,4663.981000000001,4831.079000000001,325.28521670179316,811,813,SCALE_OUT,strong_trend,
buy,4719.68,4719.68,4719.68,4831.079000000001,-3.4050000000000004e-06,811,820,SL,strong_trend,pullback
buy,4711.22,4656.857999999999,4656.857999999999,4818.744,-1092.67620502502,821,822,SL,strong_trend,pullback
partial,4616.28,4689.637470257751,4543.1630000000005,4763.234,245.01395066089043,824,824,SCALE_OUT,strong_trend,
buy,4616.28,4616.28,4616.28,4763.234,-1.9525000000000004e-06,824,825,SL,strong_trend,pullback
buy,4534.94,4566.6,4458.947,4685.486,294.1213976775071,833,834,REVERSAL,strong_trend,pullback
sell,4567.14,4609.2,4638.704000000001,4422.3910000000005,-431.1150025624948,835,835,REVERSAL,strong_trend,crossover
buy,4609.04,4538.116,4538.116,4751.3679999999995,-729.0987225699997,836,847,SL,strong_trend,crossover
sell,4431.54,4495.221,4495.221,4304.178,-1080.6665742424927,850,856,SL,strong_trend,crossover
partial,4444.94,4378.2289316318565,4511.651,4311.518,323.54868158549385,857,867,SCALE_OUT,strong_trend,
sell,4444.94,4439.707260213243,4439.707260213243,4311.518,59.234611556084836,857,876,SL,strong_trend,pullback
