type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,0.62577,0.62456,0.62456,0.6275900000000001,-274.6700000000101,326,328,SL,ranging,mean_reversion
partial,0.62253,0.6211400823169833,0.6234500000000001,0.62022,186.2489695242475,357,361,SCALE_OUT,uncertain,
sell,0.62253,0.6223277929699684,0.6223277929699684,0.62022,63.088593369858614,357,363,SL,uncertain,crossover
partial,0.62328,0.6217102918167045,0.62432,0.6206699999999999,249.58360114398337,370,378,SCALE_OUT,strong_trend,
sell,0.62328,0.6227994297648586,0.6227994297648586,0.6206699999999999,177.81098700230478,370,380,SL,strong_trend,pullback
partial,0.62101,0.6180653541992781,0.6229699999999999,0.6161099999999999,200.23591444908553,444,449,SCALE_OUT,strong_trend,
sell,0.62101,0.6195807871478052,0.6195807871478052,0.6161099999999999,227.24484349896872,444,450,CHANDELIER,strong_trend,pullback
sell,0.62923,0.6301199999999999,0.6301199999999999,0.6278999999999999,-279.45999999998315,580,590,SL,ranging,mean_reversion
sell,0.63164,0.63296,0.63296,0.6296499999999999,-209.87999999999806,633,643,SL,ranging,mean_reversion
buy,0.63493,0.63401,0.63401,0.63724,-553.8400000000192,687,688,SL,strong_trend,pullback
buy,0.63527,0.63428,0.63428,0.63776,-547.4700000000256,688,697,SL,strong_trend,pullback
sell,0.63617,0.6348900000000001,0.63702,0.6348900000000001,408.31999999998334,711,719,TP,ranging,mean_reversion
buy,0.63389,0.6351899999999999,0.63303,0.6351899999999999,413.3999999999898,724,732,TP,ranging,mean_reversion
sell,0.63735,0.6384099999999999,0.6384099999999999,0.63576,-54.059999999997444,740,746,SL,ranging,mean_reversion
buy,0.63591,0.63728,0.635,0.63728,104.11999999999864,774,779,TP,ranging,mean_reversion
partial,0.63298,0.6315143340201433,0.63395,0.63054,46.901311355412645,836,839,SCALE_OUT,uncertain,
sell,0.63298,0.63054,0.63298,0.63054,182.9999999999998,836,840,TP,uncertain,crossover
sell,0.62212,0.62332,0.62332,0.61911,-109.19999999999807,933,935,SL,strong_trend,pullback
sell,0.62361,0.62057,0.62482,0.62057,282.720000000004,935,938,TP,strong_trend,pullback
buy,0.62845,0.6271199999999999,0.6271199999999999,0.63178,-138.32000000000554,1052,1059,SL,strong_trend,pullback
sell,0.62688,0.62824,0.62824,0.62348,-138.72000000000284,1059,1060,SL,strong_trend,crossover
buy,0.62986,0.62881,0.62854,0.63317,-81.90000194999963,1067,1071,REVERSAL,uncertain,crossover
sell,0.62881,0.63,0.63,0.62584,-103.53000000000212,1071,1078,SL,uncertain,crossover
partial,0.6308,0.632801434024243,0.62947,0.6341300000000001,46.03298255758948,1086,1092,SCALE_OUT,uncertain,
buy,0.6308,0.6317062914350178,0.6317062914350178,0.6341300000000001,49.846028925976114,1086,1096,SL,uncertain,crossover
sell,0.63011,0.6310699999999999,0.6310699999999999,0.62867,-69.11999999999718,1126,1129,SL,ranging,mean_reversion
sell,0.632,0.63303,0.63303,0.63045,-69.00999999999834,1129,1137,SL,ranging,mean_reversion
buy,0.63602,0.63514,0.63514,0.6382300000000001,-137.27999999999872,1178,1179,SL,strong_trend,pullback
partial,0.63494,0.6363070481800921,0.63403,0.6372099999999999,61.51716810414653,1179,1184,SCALE_OUT,strong_trend,
buy,0.63494,0.6355194391200506,0.6355194391200506,0.6372099999999999,61.420546725369,1179,1193,SL,strong_trend,pullback
buy,0.63488,0.63371,0.63371,0.6378,-85.41000000000031,1208,1213,SL,strong_trend,pullback
partial,0.62882,0.6273269343839941,0.6298100000000001,0.62634,62.708755872249,1260,1265,SCALE_OUT,strong_trend,
sell,0.62882,0.6286415225935474,0.6286415225935474,0.62634,17.312308425902593,1260,1267,SL,strong_trend,pullback
buy,0.62859,0.62989,0.62772,0.62989,102.69999999999747,1362,1365,TP,ranging,mean_reversion
buy,0.62571,0.62463,0.62463,0.6273299999999999,-69.11999999999806,1389,1391,SL,ranging,mean_reversion
buy,0.62505,0.62399,0.62399,0.62665,-68.89999999999674,1391,1393,SL,ranging,mean_reversion
buy,0.63364,0.6388199999999999,0.63157,0.6388199999999999,150.2199999999989,1463,1466,TP,weak_trend,crossover
buy,0.62423,0.6212,0.6212,0.6317999999999999,-136.34999999999894,1600,1601,SL,strong_trend,crossover
buy,0.63631,0.6348600000000001,0.6348600000000001,0.63849,-68.1499999999977,1812,1818,SL,ranging,mean_reversion
buy,0.63847,0.64018,0.63733,0.64018,102.59999999999935,1906,1910,TP,ranging,mean_reversion
buy,0.63717,0.63922,0.63581,0.63922,104.5499999999998,1949,1957,TP,ranging,mean_reversion
sell,0.64077,0.64201,0.64201,0.63891,-69.44000000000106,1959,1963,SL,ranging,mean_reversion
sell,0.64121,0.6425099999999999,0.6425099999999999,0.6392599999999999,-68.8999999999983,1963,1966,SL,ranging,mean_reversion
sell,0.64405,0.64197,0.64544,0.64197,101.91999999999857,1966,1969,TP,ranging,mean_reversion
buy,0.64564,0.64423,0.64423,0.64918,-138.18000000000217,2054,2058,SL,strong_trend,pullback
sell,0.6423,0.6435,0.6435,0.6393,-136.7999999999976,2090,2106,SL,strong_trend,pullback
buy,0.64589,0.64466,0.64466,0.6489699999999999,-136.52999999999483,2162,2163,SL,strong_trend,pullback
buy,0.64561,0.64437,0.64437,0.64873,-136.40000000000208,2163,2164,SL,strong_trend,pullback
buy,0.64452,0.64323,0.64323,0.6477499999999999,-136.74000000000143,2164,2165,SL,strong_trend,pullback
partial,0.64336,0.6454428231046716,0.64198,0.64683,62.48469314014681,2165,2174,SCALE_OUT,strong_trend,
buy,0.64336,0.64336,0.64336,0.64683,0.0,2165,2175,SL,strong_trend,pullback
sell,0.64273,0.64104,0.64385,0.64104,103.08999999999813,2204,2209,TP,ranging,mean_reversion
sell,0.64454,0.64572,0.64572,0.64277,-68.43999999999761,2230,2235,SL,ranging,mean_reversion
sell,0.64032,0.6414,0.6414,0.63762,-102.59999999999714,2260,2261,SL,weak_trend,crossover
buy,0.64096,0.64092,0.63995,0.6424799999999999,-2.680001674995242,2313,2314,REVERSAL,ranging,mean_reversion
buy,0.64092,0.6423800000000001,0.63995,0.6423800000000001,102.20000000000118,2314,2318,TP,ranging,mean_reversion
sell,0.64309,0.6439600000000001,0.6439600000000001,0.64178,-67.86000000000291,2323,2324,SL,ranging,mean_reversion
sell,0.64522,0.64622,0.64622,0.6437200000000001,-68.00000000000006,2324,2326,SL,ranging,mean_reversion
sell,0.64214,0.64327,0.64327,0.63931,-135.5999999999957,2405,2411,SL,strong_trend,crossover
sell,0.64318,0.6444599999999999,0.6444599999999999,0.6399699999999999,-135.67999999999446,2419,2420,SL,strong_trend,pullback
buy,0.64177,0.64355,0.64059,0.64355,101.46000000000022,2444,2451,TP,ranging,mean_reversion
partial,0.64528,0.6468537880079842,0.6442399999999999,0.6478999999999999,61.37773231138554,2498,2499,SCALE_OUT,strong_trend,
buy,0.64528,0.6456714197884835,0.6456714197884835,0.6478999999999999,35.61920075200398,2498,2510,SL,strong_trend,pullback
buy,0.65052,0.64949,0.64949,0.65311,-135.95999999999674,2553,2559,SL,strong_trend,pullback
buy,0.64892,0.64734,0.64734,0.65288,-99.54000000000161,2685,2687,SL,strong_trend,pullback
partial,0.64834,0.6506929522612919,0.64678,0.6522600000000001,40.00018844196129,2690,2692,SCALE_OUT,strong_trend,
buy,0.64834,0.6495963917208243,0.6495963917208243,0.6522600000000001,48.99927711214602,2690,2695,SL,strong_trend,pullback
sell,0.64735,0.64873,0.64873,0.64389,-102.12000000000353,2704,2706,SL,uncertain,crossover
partial,0.65124,0.6533241222330491,0.6498623356966043,0.65471,45.85068912708024,2709,2714,SCALE_OUT,uncertain,
buy,0.65124,0.65471,0.65124,0.65471,176.9699999999986,2709,2715,TP,uncertain,crossover
partial,0.64669,0.6446578799378482,0.64804,0.6433099999999999,44.70664136733981,2778,2787,SCALE_OUT,uncertain,
sell,0.64669,0.646447138196012,0.646447138196012,0.6433099999999999,12.871675611365372,2778,2790,SL,uncertain,crossover
sell,0.64716,0.64848,0.64848,0.64386,-135.95999999999876,2790,2796,SL,strong_trend,pullback
sell,0.64302,0.6446000000000001,0.6446000000000001,0.63905,-101.12000000000164,2835,2838,SL,strong_trend,pullback
sell,0.64506,0.64687,0.64687,0.6405299999999999,-94.11999999999887,2838,2843,SL,strong_trend,pullback
buy,0.64991,0.64878,0.64878,0.65273,-101.69999999999679,2873,2882,SL,uncertain,crossover
