type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,161.651,161.28842710658859,161.89200000000002,161.047,2.233072973925569,358,372,SCALE_OUT,uncertain,
sell,161.651,161.047,161.651,161.047,0.0,358,373,TP,uncertain,crossover
partial,159.536,160.06564689365337,159.183,160.418,3.2620755313852388,625,627,SCALE_OUT,strong_trend,
buy,159.536,159.79058446597796,159.79058446597796,160.418,0.0,625,628,CHANDELIER,strong_trend,pullback
buy,159.723,159.35500000000002,159.35500000000002,160.643,-2.266498321682598,628,630,SL,strong_trend,pullback
partial,159.608,160.17173740096442,159.233,160.547,3.47203769879231,631,645,SCALE_OUT,strong_trend,
buy,159.608,159.70131345727657,159.70131345727657,160.547,0.0,631,646,CHANDELIER,strong_trend,pullback
partial,158.803,158.4847474829814,159.015,158.273,1.960105423081371,695,697,SCALE_OUT,uncertain,
sell,158.803,158.71212838188407,158.71212838188407,158.273,0.0,695,698,CHANDELIER,uncertain,crossover
sell,157.661,157.959,157.959,156.916,-1.8353709235364877,757,758,SL,strong_trend,pullback
partial,157.868,157.38459001711533,158.19,157.063,2.977304116556315,759,766,SCALE_OUT,strong_trend,
sell,157.868,157.063,157.70806139628678,157.063,0.0,759,770,TP,strong_trend,pullback
sell,156.278,156.745,156.745,155.111,-2.876235641917981,927,930,SL,strong_trend,pullback
partial,156.79,156.11209439278852,157.24099999999999,155.661,4.175195437510986,930,935,SCALE_OUT,strong_trend,
sell,156.79,155.661,156.77426060364147,155.661,0.0,930,939,TP,strong_trend,pullback
partial,159.016,159.8590504251441,158.45399999999998,160.421,5.192316232834043,946,956,SCALE_OUT,uncertain,
buy,159.016,160.421,159.3317248132439,160.421,0.0,946,963,TP,uncertain,crossover
partial,159.595,160.2716261842902,159.144,160.722,4.167315519294181,985,987,SCALE_OUT,strong_trend,
buy,159.595,159.95445090128078,159.95445090128078,160.722,0.0,985,989,SL,strong_trend,pullback
buy,159.704,159.18300000000002,159.18300000000002,161.008,-3.2088196347734215,989,990,SL,strong_trend,pullback
partial,159.617,160.33399299487243,159.14,160.81099999999998,4.4159332052624745,994,1008,SCALE_OUT,strong_trend,
buy,159.617,159.90082264547524,159.90082264547524,160.81099999999998,0.0,994,1009,CHANDELIER,strong_trend,pullback
buy,159.54,159.10299999999998,159.10299999999998,160.634,-2.691466756998194,1040,1045,SL,strong_trend,pullback
buy,160.641,160.28,160.28,161.545,-2.223385581867952,1106,1110,SL,strong_trend,pullback
partial,160.537,161.03101062284108,160.208,161.36,3.042593064029034,1115,1122,SCALE_OUT,strong_trend,
buy,160.537,161.36,160.80646285357648,161.36,0.0,1115,1124,TP,strong_trend,pullback
partial,161.489,162.05403986528808,161.18470598417483,162.43,3.4800595281499773,1131,1145,SCALE_OUT,strong_trend,
buy,161.489,161.8022146263553,161.8022146263553,162.43,0.0,1131,1148,SL,strong_trend,pullback
partial,161.441,161.9600711072499,161.10014210387646,162.306,3.196939656021222,1253,1260,SCALE_OUT,strong_trend,
buy,161.441,162.306,161.441,162.306,0.0,1253,1261,TP,strong_trend,pullback
sell,161.609,161.952,161.952,160.752,-2.11252425091608,1392,1396,SL,weak_trend,crossover
sell,162.197,162.187,162.492,161.754,0.061588088565829494,1404,1407,REVERSAL,ranging,mean_reversion
buy,162.187,161.91000000000003,161.91000000000003,162.88000000000002,-1.7060327040925496,1407,1409,SL,ranging,crossover
partial,161.896,161.50106451860876,162.159,161.238,2.432392950397126,1409,1415,SCALE_OUT,ranging,
sell,161.896,161.238,161.896,161.238,0.0,1409,1416,TP,ranging,crossover
