type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
buy,2884.725,2902.43,2878.824,2902.43,17.704999999999927,573,576,TP,strong_trend,pullback
buy,2895.835,2889.589,2889.589,2914.573,-6.246000000000095,622,623,SL,strong_trend,pullback
buy,2923.235,2940.398,2917.514,2940.398,17.16300000000001,727,736,TP,strong_trend,pullback
buy,2923.335,2917.199,2917.199,2941.744,-6.135999999999967,788,789,SL,strong_trend,pullback
buy,2920.955,2914.613,2914.613,2939.9829999999997,-6.342000000000098,790,792,SL,strong_trend,pullback
sell,2872.525,2877.544,2877.544,2857.466,-5.018999999999778,870,871,SL,uncertain,crossover
buy,2891.395,2885.837,2885.837,2908.07,-5.557999999999993,878,881,SL,uncertain,crossover
