type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
partial,3341.16,3316.7966948725275,3365.5229999999997,3304.616,13.399817820109797,408,413,SCALE_OUT,ranging,
sell,3341.16,3341.16,3341.16,3304.616,0.0,408,417,SL,ranging,mean_reversion
partial,3193.81,3155.5044930204017,3219.3469999999998,3142.736,47.49882865470183,468,476,SCALE_OUT,strong_trend,
sell,3193.81,3193.81,3193.81,3142.736,0.0,468,477,SL,strong_trend,pullback
partial,3263.4,3230.474668804668,3296.3250000000003,3214.013,15.804158973759403,523,530,SCALE_OUT,uncertain,
sell,3263.4,3262.1236394147463,3262.1236394147463,3214.013,1.4422874613367596,523,532,SL,uncertain,mean_reversion
sell,2802.62,2701.54,2853.16,2701.54,225.40839999999983,631,634,TP,strong_trend,pullback
partial,2704.67,2661.127578468498,2733.698,2646.614,24.383756057641115,692,699,SCALE_OUT,uncertain,
sell,2704.67,2704.67,2704.67,2646.614,0.0,692,701,SL,uncertain,crossover
sell,2776.26,2722.7520000000004,2811.9320000000002,2722.7520000000004,79.72691999999972,714,716,TP,uncertain,mean_reversion
partial,2647.23,2607.1207398779557,2673.969,2593.751,50.93876035499634,725,731,SCALE_OUT,strong_trend,
sell,2647.23,2593.751,2647.23,2593.751,159.36741999999944,725,732,TP,strong_trend,pullback
partial,2673.09,2646.559294489264,2699.6200000000003,2633.2940000000003,16.449037416656303,753,761,SCALE_OUT,uncertain,
sell,2673.09,2633.2940000000003,2673.09,2633.2940000000003,57.70419999999973,753,762,TP,uncertain,mean_reversion
partial,2737.8,2698.0500739525114,2777.549,2678.1760000000004,11.129979293296858,844,851,SCALE_OUT,uncertain,
sell,2737.8,2678.1760000000004,2737.8,2678.1760000000004,39.35183999999987,844,852,TP,uncertain,mean_reversion
partial,2319.3,2281.2838112352974,2344.6440000000002,2268.612,49.42104539411357,1197,1199,SCALE_OUT,strong_trend,
sell,2319.3,2268.612,2319.3,2268.612,154.09152000000032,1197,1200,TP,strong_trend,pullback
sell,2304.9,2253.841,2330.429,2253.841,57.696670000000225,1203,1205,TP,strong_trend,pullback
sell,2254.86,2198.9480000000003,2292.134,2198.9480000000003,21.805679999999924,1232,1237,TP,uncertain,mean_reversion
sell,2472.63,2525.7980000000002,2525.7980000000002,2392.878,-6.911840000000016,1269,1272,SL,uncertain,mean_reversion
partial,2098.82,2053.9377732311814,2128.741,2038.978,12.567023495269261,1309,1312,SCALE_OUT,strong_trend,
sell,2098.82,2098.82,2098.82,2038.978,0.0,1309,1313,SL,strong_trend,pullback
partial,2291.52,2260.518593818342,2322.521,2245.018,3.720168741798934,1353,1359,SCALE_OUT,uncertain,
sell,2291.52,2245.018,2291.52,2245.018,13.485579999999988,1353,1360,TP,uncertain,mean_reversion
partial,2189.31,2161.053573047637,2217.566,2146.926,4.521028312378039,1408,1411,SCALE_OUT,uncertain,
sell,2189.31,2189.31,2189.31,2146.926,0.0,1408,1412,SL,uncertain,mean_reversion
sell,2211.77,2205.62,2239.524,2170.139,3.1365000000000465,1415,1417,REVERSAL,uncertain,mean_reversion
partial,2205.62,2179.306775385965,2231.933,2166.151,3.6838514459648835,1417,1421,SCALE_OUT,uncertain,
sell,2205.62,2166.151,2198.5955545073484,2166.151,13.024770000000018,1417,1429,TP,uncertain,mean_reversion
sell,2101.82,2122.813,2122.813,2059.833,-23.302229999999934,1453,1455,SL,strong_trend,pullback
