ema_fast,ema_slow,sl,rr,adx,pf,ret,dd,wr,n_trades,wf_score
18,72,1.5,2.0,25,9.397485127249068,20873.2731006262,1589.4320843603928,0.8780487804878049,82,26.61403325129925
18,72,1.5,2.0,25,9.397485127249068,20873.2731006262,1589.4320843603928,0.8780487804878049,82,26.61403325129925
18,72,1.5,2.5,25,8.704124033301007,19149.814797096235,1589.4320843603928,0.8809523809523809,84,24.94680624550454
18,72,2.0,2.0,25,3.7274939625516677,9325.0428897041,1795.376085393189,0.819047619047619,105,23.56504429378969
18,72,1.0,2.0,25,4.894544451718899,24114.42561196581,3137.7280747425975,0.864406779661017,59,13.522617170133582
18,72,1.0,2.5,25,3.8185305865324186,23930.486320683234,4606.67789966258,0.8524590163934426,61,9.378077647127853
