type,entry,exit,sl,tp,pnl,entry_bar,exit_bar,exit_reason,regime,entry_type
sell,154.782,155.11200000000002,155.11200000000002,153.955,-14.225802279823915,442,443,SL,strong_trend,pullback
partial,151.946,151.47919243395702,152.257,151.168,5.749534317967909,529,530,SCALE_OUT,strong_trend,
sell,151.946,151.168,151.77006621765952,151.168,23.956004704983695,529,532,TP,strong_trend,pullback
sell,151.87,152.22400000000002,152.22400000000002,150.983,-10.900290058566377,539,548,SL,strong_trend,pullback
buy,154.41,154.142,154.142,155.081,-9.902636392188764,609,612,SL,strong_trend,crossover
buy,153.512,153.235,153.235,154.206,-13.646916819085325,625,627,SL,strong_trend,pullback
buy,153.263,152.981,152.981,153.969,-13.89325105769816,630,631,SL,strong_trend,pullback
partial,151.932,151.64765337407343,152.12099999999998,151.45899999999997,7.004430959941364,690,697,SCALE_OUT,strong_trend,
sell,151.932,151.81408933681138,151.81408933681138,151.45899999999997,5.809086688152429,690,700,SL,strong_trend,pullback
sell,150.324,150.633,150.633,149.55100000000002,-13.320523952925416,760,763,SL,strong_trend,pullback
partial,150.468,150.03164783537326,150.75799999999998,149.74099999999999,5.374423911993716,765,770,SCALE_OUT,strong_trend,
sell,150.468,149.74099999999999,150.468,149.74099999999999,26.862748720601683,765,771,TP,strong_trend,pullback
sell,149.221,149.532,149.532,148.44400000000002,-13.40674093643991,829,832,SL,strong_trend,pullback
buy,150.618,150.291,150.291,151.43699999999998,-2.0137824006503107,914,915,SL,uncertain,crossover
sell,150.178,149.341,150.513,149.341,5.154543942948922,917,920,TP,uncertain,crossover
partial,149.525,148.9562856366306,149.904,148.578,3.5023454922028736,930,933,SCALE_OUT,strong_trend,
sell,149.525,148.578,149.33075519138362,148.578,0.0,930,935,TP,strong_trend,pullback
sell,149.097,149.496,149.496,148.1,-2.457184030151316,944,945,SL,strong_trend,pullback
partial,147.974,147.3187589567283,148.41,146.88199999999998,4.035207587536109,1014,1021,SCALE_OUT,strong_trend,
sell,147.974,147.66934103294355,147.66934103294355,146.88199999999998,0.0,1014,1024,SL,strong_trend,pullback
partial,147.291,146.7704579795227,147.638,146.424,3.20568305699132,1040,1045,SCALE_OUT,strong_trend,
sell,147.291,147.0316033257983,147.0316033257983,146.424,1.5974570559467913,1040,1047,SL,strong_trend,pullback
sell,147.621,147.916,147.916,146.883,-3.633430019521833,1110,1115,SL,strong_trend,pullback
sell,148.453,148.732,148.732,147.754,-3.4363626286326143,1131,1138,SL,strong_trend,pullback
